,b_a0_a,b_a0_b,k_f_a,a_a0_a,a_a0_b,b_1_a,b_1_b,k_b_a,a_a1_a,a_a1_b,a_1_a,a_1_b,b_a1_a,b_a1_b,g_Kr,RMSE,iterations,score
0,0.04564971352850966,0.06295269138613448,0.023970483519685257,0.02243702445261593,0.011276180989636916,0.006498826909894504,0.032669880786581715,0.03742777187244281,0.013449959486895962,0.0390502921365329,0.0908115179627939,0.02339655843971682,6.832495634573545e-05,0.04184828879742577,0.1523820951834257,138.77608683711983,764,138.77608683711983
1,0.045946810028413075,0.06303328642709852,0.024020306589328078,0.022468828820292063,0.011355646382385457,0.006498393152496154,0.03267039446564541,0.03732471660605135,0.013436583385017475,0.03884456270838304,0.09080849711866212,0.02339527600275335,6.838941246635317e-05,0.04184124402650248,0.15238754636075205,138.77599127226722,1405,138.77599127226722
2,0.04619644168194837,0.06294863215361875,0.024042094015164352,0.022158668362432587,0.011537500058760171,0.006498309140628594,0.032669704208369905,0.03749785831134165,0.013695167549631902,0.03859702209865513,0.0908138376292028,0.02339513708368242,6.854337397708721e-05,0.041823872633615304,0.15239462357590863,138.77623364818405,1831,138.77623364818405
3,0.04584727161439524,0.06298109222914763,0.024021130178652417,0.022386100737432725,0.011433738946877077,0.0064983089648822006,0.03267051425436966,0.03737641513944885,0.013472230190078191,0.03880969212060024,0.09080787733652167,0.02339503186257899,6.840714759587612e-05,0.04183923203001425,0.15238807226282597,138.77598813210176,1453,138.77598813210176
4,0.04559936089829136,0.06290080187371329,0.024049083913197173,0.02226089044294282,0.011548959128365222,0.006498230082131094,0.032670754010442594,0.037510403000870364,0.01350444014962516,0.03877243300827574,0.09080608925981933,0.02339463343269871,6.841150336789052e-05,0.041838773501471006,0.15238767619345095,138.77600072587012,1996,138.77600072587012
5,0.04612832087423994,0.06305309985427944,0.02399570940168744,0.022445293050434766,0.011179268411988713,0.006498809849425844,0.032669652698371715,0.037459519587961336,0.013546374457401396,0.038953482969188956,0.09081366526717537,0.02339673501995371,6.838656945308193e-05,0.04184127489403058,0.15238416597221421,138.77617509432966,1079,138.77617509432966
6,0.04642992553373576,0.06317242388129456,0.024016418675741866,0.022629179547528445,0.01120813268499368,0.006498541457746677,0.03266997444227229,0.03714899537613934,0.01341042725696892,0.038821420450205715,0.0908115208141924,0.023395513276734097,6.840912388614668e-05,0.041839010016286406,0.15238907594937473,138.7760487063195,953,138.7760487063195
7,0.045070839773350364,0.06275137555905465,0.02407843097396092,0.02206847696112585,0.01176279297982444,0.006497872780759234,0.03267162526193765,0.037722163124410825,0.013531313725304037,0.03873644105920987,0.09080073418799045,0.02339383205961697,6.840272905095617e-05,0.041839856663886996,0.15238689650386117,138.77612445613394,1486,138.77612445613394
8,0.045098226305546336,0.06258258805810828,0.024003038533860845,0.02179576074365976,0.011874107189687106,0.006498323039140664,0.032669694885010495,0.03780501301171679,0.013758677703430724,0.03871046923875348,0.09081091747565767,0.023395021402262524,6.849564687655546e-05,0.04182912256071246,0.15239059326128232,138.77627818892782,782,138.77627818892782
9,0.046156039929941106,0.06309165439520388,0.024008526767004924,0.02254201355829021,0.011280995034808923,0.006498488382324182,0.032670203525621416,0.037245741938485295,0.013429037566530065,0.03884908667620205,0.09081002777268256,0.023395481707643228,6.839662649731269e-05,0.04184039244546418,0.152387706283825,138.7760083507131,1359,138.7760083507131
