,b_a0_a,b_a0_b,k_f_a,a_a0_a,a_a0_b,b_1_a,b_1_b,k_b_a,a_a1_a,a_a1_b,a_1_a,a_1_b,b_a1_a,b_a1_b,g_Kr,RMSE,iterations,score
0,0.04797035422160655,0.06357839013786835,0.023698990595776653,0.02299165468869586,0.011122855898873055,0.0064965933326031015,0.032680693055244,0.03662351253051215,0.013614321824221167,0.038413143711384094,0.09080570528358153,0.023398864793574746,6.881665923026334e-05,0.04178770484875966,0.15237733889872973,296.53985743461436,1442,296.53985743461436
1,0.047970764569385635,0.06357923873591355,0.023701942415308434,0.022992425496435345,0.011128188055559115,0.006496539990304776,0.03268080908575262,0.036610220577432594,0.01360783536285014,0.038407600469025076,0.09080516893876026,0.02339885938901068,6.881829088301209e-05,0.04178751049665996,0.15237742189913514,296.5398498883415,1178,296.5398498883415
2,0.04797510628481512,0.0635794496100912,0.023702169277655765,0.022993562849822728,0.011127497551223041,0.006496565082460734,0.03268073757887674,0.036609005193627704,0.013607581312300852,0.038407563792972124,0.09080540377069865,0.023398875382481088,6.881870537065745e-05,0.041787454227369326,0.15237756012142054,296.53984909625655,1474,296.53984909625655
3,0.04797707372825619,0.06357981633501483,0.023701847228927153,0.022994127229901035,0.011127099396106415,0.006496553211540714,0.032680801483697924,0.03660730076935284,0.013607473045891902,0.03840760480488188,0.09080529215198464,0.02339881714854302,6.881869369804701e-05,0.04178746659261503,0.15237750839851924,296.53984995916574,1114,296.53984995916574
4,0.047974545159778274,0.0635798545283748,0.023701576775879658,0.022994103811548833,0.011127497980472554,0.006496584704068793,0.03268076247083901,0.036603763012739626,0.013606034766448909,0.03840832160037744,0.09080554976175666,0.023398860573069034,6.881840702421962e-05,0.04178748165374484,0.15237738620112798,296.53984993112044,1273,296.53984993112044
5,0.04798201606270443,0.06358127829657774,0.023702529905532517,0.022995571602740832,0.0111270339237982,0.006496582061109771,0.032680709825733456,0.03660421433819352,0.013606424475823805,0.03840582418044018,0.09080540628783247,0.023398834362624472,6.881918306829943e-05,0.04178743356864534,0.15237755219806884,296.5398499780042,1297,296.5398499780042
6,0.047974218543134994,0.06357959047076853,0.023700900119927815,0.02299365626145749,0.01112754743626069,0.00649656411653177,0.03268077762894733,0.03660804905033891,0.01360799326685571,0.0384079605747116,0.09080553336085087,0.023398819688779257,6.881809251651659e-05,0.041787535837706814,0.15237758519596534,296.5398498919531,1220,296.5398498919531
7,0.04797284668851341,0.06357868596349125,0.023701907961695304,0.02299277832214732,0.011128300095362007,0.006496564945179994,0.03268081583450626,0.03660845017892237,0.013607532032366025,0.038407650393217016,0.09080533424594667,0.02339885107000463,6.881829998180675e-05,0.04178750049048883,0.1523773367934375,296.53984947893525,1432,296.53984947893525
8,0.04797740327852013,0.0635787587506539,0.023701328172535643,0.02299315749762396,0.011129120506217715,0.006496550916523968,0.032680768427192315,0.0366044934033915,0.013607572036083026,0.038406617949713596,0.09080521860056671,0.023398856585732142,6.881905099458573e-05,0.041787437528935045,0.1523774164332912,296.5398502628599,1029,296.5398502628599
9,0.04797654434560904,0.06357986939230935,0.02370181416988432,0.02299402013683219,0.011127178798486593,0.0064965795397745624,0.03268071466877642,0.036608410874194704,0.013607756177949256,0.03840734987970416,0.09080552631267218,0.023398874290576487,6.881814550290634e-05,0.04178754687128429,0.15237750366131914,296.5398493587418,1358,296.5398493587418
