,b_a0_a,b_a0_b,k_f_a,a_a0_a,a_a0_b,b_1_a,b_1_b,k_b_a,a_a1_a,a_a1_b,a_1_a,a_1_b,b_a1_a,b_a1_b,g_Kr,RMSE,iterations,score
0,0.04968241204421165,0.06322102891317122,0.023989894381914782,0.022799261586769527,0.011334788678755306,0.006498614007721769,0.032672518907735176,0.036218050688320826,0.013673541136839136,0.03782800403089296,0.09083843018760523,0.02339088792545745,6.905817958807082e-05,0.04176421298867757,0.15241512473133084,173.4404929164637,1299,173.4404929164637
1,0.04974586742962358,0.06322967747579766,0.023994734239739843,0.02281895479884018,0.01131619102900921,0.006498585058133794,0.032672597466128786,0.036211010116761796,0.013669496956712527,0.037826432530633426,0.0908381389655981,0.023390786123015518,6.90580307759269e-05,0.04176424948926176,0.15241530475243303,173.44048854145223,1349,173.44048854145223
2,0.04980653973376609,0.06323575302064202,0.024000716605000912,0.022849595952773485,0.011285180242664564,0.006498519725963199,0.03267261413473755,0.036201599188179084,0.013658399889425516,0.037834399020118696,0.09083743924956127,0.023390888611082235,6.905389083292356e-05,0.04176470802472931,0.15241548479680647,173.44049872778834,1002,173.44049872778834
3,0.04966331978766968,0.0632133468396384,0.023989579934690076,0.02278293364993862,0.011344217418218843,0.006498603096686127,0.03267257266051903,0.036230841752190594,0.01368248588049398,0.03782580157339746,0.09083833374109361,0.023390868193647645,6.90601469202233e-05,0.04176401014787108,0.15241495845011824,173.44049899630878,1142,173.44049899630878
4,0.049815946235837634,0.06323389183550679,0.02400053206917639,0.022846680473685634,0.01128951520563575,0.006498531561239133,0.03267263021495996,0.03620314107925583,0.013662285387471561,0.037828774145546196,0.09083767720146671,0.023390841474327496,6.90561349498761e-05,0.041764488604304935,0.15241546969664194,173.44049523430715,1219,173.44049523430715
5,0.049828337712652805,0.06323961572149253,0.024001162561429635,0.02285312862444749,0.011287842565238284,0.006498560224710578,0.032672565299743314,0.03619628546279614,0.013659115870339113,0.03782541148952147,0.09083799367193371,0.023390758992609367,6.905792750198071e-05,0.041764279417033846,0.15241584261951505,173.4404985142726,1041,173.4404985142726
6,0.04979279399355023,0.06323361303586889,0.0239987404510211,0.022838021745538284,0.011298952931930025,0.0064985777575088935,0.03267251340773237,0.036203693696584154,0.013663637263257058,0.03782694191219812,0.0908378739652458,0.02339079293486898,6.905662284649854e-05,0.0417644470903927,0.15241555785774794,173.44049085774975,1942,173.44049085774975
7,0.04974302478337915,0.0632284275175094,0.023995823660913816,0.022821009289289346,0.011313505329355678,0.006498574583476205,0.0326725007667317,0.03621098294612374,0.01366776539800833,0.037827745039957235,0.09083779828614247,0.02339086862863586,6.905745612595687e-05,0.04176428878499379,0.15241516051464685,173.44048824056637,1536,173.44048824056637
8,0.04974750570240823,0.0632286386395244,0.023995778584447493,0.022823080483997688,0.011311106703088323,0.006498563376197561,0.032672590405736016,0.036211872516422064,0.013667339556449836,0.037829645859961736,0.0908379173957258,0.02339089039160054,6.905649764073249e-05,0.041764422362324014,0.152415242684789,173.44048827771766,1419,173.44048827771766
9,0.049807674517902994,0.0632294708678748,0.02400029185765809,0.022847784953026896,0.011282417481993537,0.006498537257478324,0.03267255391736668,0.03620916065434197,0.013662479210824216,0.03783775123048684,0.0908379394749681,0.023390982087307728,6.905406660405068e-05,0.041764704083526734,0.15241560287385894,173.44050275828624,1424,173.44050275828624
10,0.006807895433315995,1.5038266885890834e-07,0.003011989021234291,4.678755026331075e-05,0.00021292839447727735,0.0009895686892035516,0.09649613524567063,0.004221158128167433,0.0001863995636788274,2.1326216367781903e-07,0.0004148065683293426,0.028994092245689277,1.1345386608050097e-06,0.014795747835188226,0.1524154261829846,,1299,
