,p1,p2,p3,p4,p5,p6,p7,p8,Gkr,RMSE,iterations,score
0,0.001955939980402164,0.05410452363868911,2.9666949120827816e-05,0.04875359926592157,0.09611450355830241,0.023043382583644485,0.0068781532810513815,0.031418048682026474,0.1576124915270143,2559.665915507123,551,2559.665915507123
1,0.0019559635468644173,0.05410525487829432,2.9667627649008365e-05,0.048753326024500415,0.09611436455116164,0.02304315456007928,0.0068781806825939425,0.03141837874258175,0.15761117637796696,2559.6659241687607,512,2559.6659241687607
2,0.001955926843461187,0.05410690835725515,2.9666109800157444e-05,0.04875380448529099,0.09611960130893989,0.02304339447795566,0.006878554981478451,0.03141766791151199,0.1576118827775083,2559.665934589123,778,2559.665934589123
3,0.0019559130930222137,0.05410549998381925,2.9668304043643352e-05,0.04875311884413597,0.0961148250559838,0.023043692503304326,0.0068781366659267104,0.03141826580937789,0.15761146047584723,2559.665930125657,587,2559.665930125657
4,0.001955982472229518,0.0541055563814946,2.966793399708738e-05,0.04875331856547938,0.09611693824718377,0.023043718144398827,0.006878106318751525,0.031418225753589206,0.15761287404135496,2559.6659262319536,594,2559.6659262319536
5,0.001955965257253301,0.054106321763773495,2.966752707879306e-05,0.048753427120577786,0.09611890792958411,0.023043739286313064,0.006878440218093242,0.03141773345003728,0.15761244297632734,2559.6659211850565,1166,2559.6659211850565
6,0.0019559170511564707,0.05410558505514832,2.966760619270546e-05,0.04875328466382344,0.09611658910594018,0.023043336652198102,0.006878354035711943,0.031418022096988074,0.1576119014520975,2559.6659176960243,747,2559.6659176960243
7,0.001955958041016814,0.054106671634287444,2.9668160597820705e-05,0.04875329232927037,0.09611502012493604,0.023043496100615152,0.0068781422318731,0.031418237993222624,0.15761253485783536,2559.6659073535975,779,2559.6659073535975
8,0.0019565342643617467,0.05409377891265632,2.967715775936218e-05,0.0487507119432288,0.09610656117586042,0.023043041319206793,0.006877365320174582,0.03141910499859471,0.15761383629406983,2559.666068903621,560,2559.666068903621
9,0.001955933765340164,0.05410482928297917,2.9667792502613785e-05,0.04875329576351866,0.09611266120369738,0.023043174849658385,0.006878083913952312,0.03141817792688775,0.1576113732140307,2559.665930994974,568,2559.665930994974
10,1.9887543461186184e-07,0.0004848573440884817,0.060060845360397346,3.905509810856547e-06,1.7361470911988398e-05,5.084613785994192e-05,0.004719766590513856,0.010379969339376438,0.15761240011362365,,551,
11,5.440127475658314e-05,8.717968297915468e-06,0.03595458045910493,1.0069637469058732e-07,0.0008841727466381743,0.0038029348871429372,0.009180027461212043,1.730047720655597e-06,0.15761240011362365,,512,
12,0.0003318686492993738,2.9845241448495725e-05,0.0016222225793804017,2.5362548829716593e-05,3.4887381535206273e-07,2.485797737898073e-07,7.4258455734256495e-06,2.9965312726859283e-05,0.15761240011362365,,778,
13,1.4957002226000087e-07,2.1840703899130963e-05,7.108919343323528e-07,7.192585980511568e-05,5.454524578859162e-07,5.4820040692400886e-05,9.75637882802173e-05,0.028483263498279114,0.15761240011362365,,587,
14,0.041868425327692096,1.1751680374588823e-07,0.00027893351322227174,1.0348532092584043e-07,1.840908040313616e-07,2.7275010410783044e-06,1.258171037037934e-06,4.149019935838002e-06,0.15761240011362365,,594,
15,6.867904418431792e-05,0.00011315780638652609,0.0001581763332248781,0.0032863493649600414,0.00024649882033369344,2.835931780177526e-06,5.185905100611714e-07,0.032142007552417376,0.15761240011362365,,1166,
16,5.407200917937372e-05,0.0012507089153473137,0.006847696080355593,0.02799943313720062,0.0002668129847220197,1.9451365972201615e-06,0.0001594746376005858,0.0020739947691693766,0.15761240011362365,,747,
17,9.030815806588033e-06,0.043936878487111516,1.109019032959707e-06,1.529258010856682e-05,1.3322427991822959e-05,1.2864684762101356e-06,0.0052920988358747,0.09566859270010837,0.15761240011362365,,779,
18,0.0026103612126465395,7.151557191095365e-07,0.03169256007958961,0.05422061061059961,0.007059325769931471,0.017561548277602645,0.005535130579174933,0.017993608899349083,0.15761240011362365,,560,
19,1.324247385130522e-06,0.00018676697816700228,0.0027093192791555316,6.996156038696047e-07,0.0060823334328883065,3.139490215358051e-07,0.0037951107695178422,0.00014451665927646718,0.15761240011362365,,568,
