,p1,p2,p3,p4,p5,p6,p7,p8,Gkr,RMSE,iterations,score
0,0.0016840247941620496,0.08423315388367775,2.2134723115453718e-05,0.05117475416054476,0.12141323143241982,0.026755396189996436,0.00889093166657596,0.02892502906707839,0.15434526685652583,643.2102529020405,606,643.2102529020405
1,0.001684075876393403,0.08423416276533192,2.213507982062053e-05,0.051174637052044065,0.12141374962565339,0.02675588056220176,0.008890839821399448,0.028925186333703074,0.15434522411094512,643.2102536569932,727,643.2102536569932
2,0.001684058920320621,0.0842330096630349,2.2135051877773765e-05,0.05117459188933687,0.12141475323350566,0.026755624932954258,0.008890944505078052,0.02892502011208855,0.15434543178570298,643.2102432628164,645,643.2102432628164
3,0.0016841163580705218,0.08423519764472248,2.2134140435347543e-05,0.051174902092235214,0.12141432169571269,0.02675608792477876,0.008890876246456304,0.028924642242793296,0.15434489522078426,643.2102575609931,1136,643.2102575609931
4,0.001684074018832957,0.08423301509773513,2.213435014202554e-05,0.051175045835638325,0.12141589400665681,0.02675577906805928,0.008890897100059199,0.028924789180203282,0.15434691798457661,643.2102505585838,696,643.2102505585838
5,0.001680158471796867,0.08411526356286644,2.2215621474437257e-05,0.051144130704961134,0.12108775082059484,0.026740863166284237,0.008867449314421868,0.028951590387090227,0.1543617426291803,643.2105904649342,826,643.2105904649342
6,0.0016801171743152086,0.08411417187349733,2.2214440031392157e-05,0.05114454357585277,0.12108081808139011,0.02674096302579417,0.00886707336861163,0.028951539168186435,0.1543602587493556,643.2105775467936,868,643.2105775467936
7,0.0016840127908823146,0.08423206749049551,2.2135703439340093e-05,0.05117422680023127,0.12140853364244472,0.02675523600788252,0.00889046837108542,0.02892564616717518,0.15434499348438463,643.2102557709563,572,643.2102557709563
8,0.0016840804100746829,0.08423303259998505,2.2134848506854617e-05,0.05117482222001392,0.12141604854457728,0.026755481375631544,0.008890810325817263,0.02892516042246789,0.15434779364739448,643.2102487036074,851,643.2102487036074
9,0.0016801978175732554,0.08411292207250849,2.2215618810412163e-05,0.051144237426263325,0.12108138686132251,0.026740132029509468,0.008866678980367252,0.02895194579219702,0.15436523347850073,643.2106105779775,863,643.2106105779775
10,1.9887543461186184e-07,0.0004848573440884817,0.060060845360397346,3.905509810856547e-06,1.7361470911988398e-05,5.084613785994192e-05,0.004719766590513856,0.010379969339376438,0.15434451102037167,,606,
11,0.0008867060298518475,6.6770780741507565e-06,0.00014614768721806686,3.264101567098082e-07,0.0014534821277003645,1.7054693897956526e-05,5.09928741666299e-07,8.848773977619658e-05,0.15434451102037167,,727,
12,0.040951354534730845,4.296190858537668e-06,8.282519546648307e-07,4.167241364397775e-05,1.1142187732607672e-05,1.4979996185792415e-07,0.002416460900457436,0.012282047020005144,0.15434451102037167,,645,
13,3.5442145648004285e-07,8.107001204329032e-05,0.00620297163792486,0.00012143282386449912,0.005616963993206709,0.0008680786536521091,5.8883811213854335e-05,0.002241548352365307,0.15434451102037167,,1136,
14,0.003321090984142623,0.0004834215168385141,5.788736922202219e-06,0.07296779236206079,0.0012421898600727154,0.00011515186558567774,1.1547139804847314e-06,3.246035064475778e-05,0.15434451102037167,,696,
15,0.0005388856239516033,9.629008478167281e-07,0.00017031025867593152,1.8047936272330758e-05,0.00010852454421390633,0.00026492725382867144,2.039022763502916e-07,0.00014423633942850948,0.15434451102037167,,826,
16,6.862702399291468e-05,2.796380130584735e-06,1.758478602562445e-07,0.00019142002176830738,3.460186170829297e-06,0.006309673017236925,0.06046148667703506,0.0011645768465353185,0.15434451102037167,,868,
17,0.03223541333767878,1.6806690314909535e-05,6.531647749948573e-05,0.0007104504696145148,0.0025003574889641794,8.457070744704012e-06,0.0015193627166410438,1.7075242133600197e-07,0.15434451102037167,,572,
18,2.6481851148218662e-06,0.022789566618756966,1.730959452722965e-07,0.006814708093062679,0.0011088981380241198,6.3033089958162534e-06,0.021383857558948827,1.6861912459420514e-07,0.15434451102037167,,851,
19,1.2864462590610879e-06,0.0023730385219080273,1.1741690760779749e-05,6.877341066931693e-07,0.0713966014223358,2.230170939628355e-06,0.03809317476951853,8.170989614063474e-06,0.15434451102037167,,863,
