,model_class,dataset_index,fix_param,protocol,p1,p2,p3,p4,p5,p6,p7,p8,Gkr,score,well
63,Beattie,2,8,staircaseramp1,0.00021486795181424348,0.085057638770853,3.686884413795812e-05,0.05111084220933365,0.08427702345742655,0.010389010591459573,0.008893685495367265,0.035068397250507005,0.08753081465077406,0.05404429192151384,2
64,Beattie,2,8,staircaseramp1,0.00019410774705741067,0.09361153260678667,1.6878952607270416e-05,0.05294531580309511,0.07837869750662452,0.01714675518557313,0.022641209237973227,0.03661601763104597,0.0381,0.12990434623638886,2
65,Beattie,2,8,sis,0.00022299500188669946,0.06944929906535789,3.455012126963851e-05,0.054548057287860885,0.08687284862774161,0.008759788747795691,0.0051694915011504606,0.03164071029862045,0.1524,0.03607268879617715,2
66,Beattie,2,8,sis,0.00020344907455021965,0.06020747271318131,3.0277059293701525e-05,0.05805029675525419,0.0888970687417036,0.009405245558703096,0.0029368423113305757,0.027166629129921564,0.3048,0.04749450618398411,2
67,Beattie,2,8,sis,0.00019259829479299735,0.05676417892439104,2.831779625247772e-05,0.05989636479144271,0.09067516152093803,0.009532877862156291,0.0015799846729941613,0.025193691492834198,0.6096,0.05568703439592,2
68,Beattie,2,8,sis,0.00024305023308337766,0.08113232538522272,3.550210088314631e-05,0.05142024553919857,0.07887039506116704,0.008710204821608152,0.007569812926803377,0.036558155220089754,0.08753081465077406,0.0589027220275225,2
69,Beattie,2,8,sis,0.0002448613728913435,0.09679520486343207,1.922612799600619e-05,0.051869223033586716,0.055058109439819924,0.010127761666767847,0.012979854056906265,0.045941204314733065,0.0381,0.13911534520630622,2
70,Beattie,2,8,spacefill19,0.0002215759722087251,0.06982395744741267,3.4968873918595206e-05,0.05452421212183594,0.08633036825717569,0.008808655087379663,0.005151822116440327,0.031483219392194256,0.1524,0.06610922666828738,2
71,Beattie,2,8,spacefill19,0.00022240854920756986,0.06980595483185831,2.5620726515195523e-05,0.05982730013090393,0.0926762212843108,0.009079492095523342,0.0028948169794132377,0.025624361000173377,0.3048,0.08975410948284897,2
72,Beattie,2,8,spacefill19,0.00022952345542546135,0.06986431160977416,2.3646625541270028e-05,0.06164283310140561,0.09411555996024766,0.009198106442752353,0.0014655881037913504,0.02359975328849431,0.6096,0.10565538737619963,2
73,Beattie,2,8,spacefill19,0.00020375204446926624,0.07649352350097129,3.960832226358613e-05,0.05005278622411576,0.07121122983765656,0.009549113514255917,0.006468510709743583,0.038556806913701856,0.08753081465077406,0.10902905982139927,2
74,Beattie,2,8,spacefill19,0.0001201443354307366,0.09747039806793968,1.3133804077159628e-05,0.05454382985595683,0.049765527515272585,0.010430323608316227,0.009741751475612874,0.05058959228338612,0.0381,0.2525115458348099,2
75,Beattie,2,8,longap,0.00022373065277137095,0.07058762283628153,3.678299093664372e-05,0.05406272015178281,0.08686624649822931,0.008716690959224432,0.00512152700237146,0.031712921054980324,0.1524,0.03219030873600561,2
76,Beattie,2,8,longap,0.0005024716747560945,0.05490366356327247,2.7783759600463948e-05,0.057131167625095354,0.11879355251463533,0.00028679807840281874,0.0023993064110050116,0.03142595406501432,0.3048,0.037541916018780264,2
77,Beattie,2,8,longap,0.0006141545899890137,0.0497859157848304,2.2790774088942123e-05,0.059254899949387,0.13209896746758437,2.8771431966101207e-10,0.0012446144092356616,0.029945652335874023,0.6096,0.04144036286147284,2
78,Beattie,2,8,longap,0.00011261772366998381,0.09693128646060754,2.993563871371707e-05,0.052925191326764764,0.07041743898159993,0.012592147613342736,0.007853620288461607,0.0360800366686731,0.08753081465077406,0.06503376977500894,2
79,Beattie,2,8,longap,0.00014390631778035562,0.098974314439982,7.030029768563759e-06,0.060275316626916244,0.0709539345383912,0.00887199540007106,0.014664733456946577,0.03927168632988333,0.0381,0.1567737308812291,2
80,Beattie,2,8,hhbrute3gstep,0.00022582856938713853,0.06994208896106477,3.472661769603244e-05,0.05454241456984543,0.08718411819030045,0.008860015010280933,0.0051511853170403046,0.031621083229740186,0.1524,0.03281862612013433,2
81,Beattie,2,8,hhbrute3gstep,0.00022655709105651734,0.06763060353871814,3.04758805079905e-05,0.05865853413660333,0.08972140627407565,0.010154356576297622,0.0026370691597317544,0.027132513474777444,0.3048,0.05521163836243476,2
82,Beattie,2,8,hhbrute3gstep,0.00022797147477532546,0.06600571493645516,2.8963503194634568e-05,0.060545444082973,0.09342062224068563,0.010746090257958222,0.0013605357317175754,0.025382412811701314,0.6096,0.0676381384114499,2
83,Beattie,2,8,hhbrute3gstep,0.00022073013913285274,0.07465409949544072,3.699527357700696e-05,0.05065380493231009,0.07903850547042632,0.0089902919204413,0.00832213882250925,0.036001325159021304,0.08753081465077406,0.07695096727923866,2
84,Beattie,2,8,hhbrute3gstep,0.00017894516724345125,0.09149509841396823,3.012306488747826e-05,0.04785648471469319,0.049461603003215344,0.014626085657216412,0.015096139131063065,0.044437871885946494,0.0381,0.1830611121789009,2
85,Beattie,2,8,wangbrute3gstep,0.0002250471175446304,0.06999019276326975,3.4529568339569445e-05,0.0545632882738306,0.0863554659688041,0.008968325828345888,0.005092242690188037,0.03153685381382345,0.1524,0.03062868607233735,2
86,Beattie,2,8,wangbrute3gstep,0.00034435539449833723,0.059560302695920796,3.418093869289732e-05,0.05752629756956851,0.08914206574195155,0.009671155515524969,0.0027190142020621553,0.026844846778032613,0.3048,0.0620034411494934,2
87,Beattie,2,8,wangbrute3gstep,0.0003802699417955652,0.0568835737857731,3.3253900180280565e-05,0.059157500115855244,0.09487836612350067,0.010270551908574168,0.0014424193753179728,0.02482492405506272,0.6096,0.07912392323865428,2
88,Beattie,2,8,wangbrute3gstep,8.141525221765172e-05,0.09316293827464484,2.733438674716963e-05,0.05327414827595822,0.07918772926074573,0.009702948708725734,0.00762023076064896,0.03688053963524959,0.08753081465077406,0.09297456936756486,2
89,Beattie,2,8,wangbrute3gstep,7.688585604149852e-05,0.09375064307368292,9.384385047160782e-06,0.05809353891293097,0.04939380553321261,0.013220736869176504,0.010826882789998944,0.05585543906907654,0.0381,0.23718399216473027,2
90,Beattie,3,8,staircaseramp1,0.00022548690538840946,0.06991308432101555,3.442300750770197e-05,0.05461375893021496,0.0867420518108684,0.008735521088594746,0.00511780815387502,0.0317545340844406,0.1524,0.03021932455601868,3
91,Beattie,3,8,staircaseramp1,0.00021416781845452648,0.058373819272276785,2.8334403292519267e-05,0.05839964799025095,0.09422784934105377,0.008457445290865338,0.002812483113238894,0.027962829442092434,0.3048,0.04053757545018978,3
