,b_a0_a,b_a0_b,k_f_a,a_a0_a,a_a0_b,b_1_a,b_1_b,k_b_a,a_a1_a,a_a1_b,a_1_a,a_1_b,b_a1_a,b_a1_b,g_Kr,RMSE,iterations,score,well,protocol
713,0.00012831001148658203,0.0010830163149877898,7.241157420809911e-05,3.7819503115032903e-06,0.004609202025486547,7.086564160569968e-06,0.0002898244590703824,0.0002583092343075434,1.8618932861597622e-06,3.665427643112753e-06,0.004441199681571606,0.04728489583159282,0.0005494362685475029,0.01851239802658999,0.1524,,1350,,9,staircaseramp1
714,4.6335058363430076e-07,7.047771689230653e-05,0.00893327805086346,2.4794540451571327e-05,6.37501466291298e-07,7.23412939466786e-07,4.335909774164772e-05,0.0011747838190906957,2.025204011238424e-06,0.00022480527516318714,0.0009545051008313339,1.7484584762093256e-06,0.010556962443040382,6.3631667180599844e-06,0.1524,,964,,9,staircaseramp1
715,4.324414313689552e-07,0.0009277256061542595,1.205424091181514e-07,2.4180139591467917e-05,2.0720859401083032e-07,2.2640815792184074e-05,0.0033329244429485933,0.021613166993644548,0.022515240848636958,0.004772792788308229,1.2030091357039483e-07,0.00016028999705812233,0.0008787529123588793,0.004418037391344794,0.1524,,1648,,9,staircaseramp1
716,0.01391481198441,0.0005343401005408489,0.0007400928137508043,0.00040892124104349476,5.615855247478313e-07,0.004176526627591498,8.82433003932418e-07,4.195423024329087e-05,0.0012694212832010075,1.5707537675552773e-06,0.018229679646365574,0.049244238991698004,0.015399862866514756,0.004428182748413213,0.1524,,1601,,9,staircaseramp1
717,0.004095539070720732,1.689525680480269e-06,3.6138494179907812e-06,0.00011099912219776373,0.021948033489310296,0.02240909705218076,1.6694841509191592e-06,0.003678671891732279,2.476169144185482e-07,0.028527805402802038,2.1141117486611883e-07,0.0011805456902725582,0.013367503629952562,1.1826069025445178e-05,0.1524,,1113,,9,staircaseramp1
718,5.935974758876178e-05,5.318855479600894e-07,4.027856288966641e-07,0.0007269867458233303,0.004912103122493279,1.04703968016407e-07,0.00428021538449332,6.699544714281144e-05,1.5601168835767653e-06,3.978990784845885e-05,0.0004772846711166893,6.08603347153779e-07,8.770635649187234e-07,0.020569506926374766,0.1524,,1177,,9,staircaseramp1
719,1.6923078354546586e-05,3.01932603463656e-06,0.0017826124855366372,2.991865760274086e-06,7.649968278944844e-07,0.02443860226401987,0.002095207411391773,0.0010678333428943854,4.952817400880053e-06,8.102996828815707e-05,0.007306591832051196,0.010407865973462957,0.0009279670307144397,0.04415721132599024,0.1524,,1535,,9,staircaseramp1
720,0.04578710069393134,0.06304131094969177,0.023451197686508683,0.02269351183966083,0.012098905447314182,0.006501208679130671,0.03268327373056581,0.0359881340766647,0.013245803013186659,0.03847476278450045,0.09083493966424595,0.02338140222065491,6.864668696185778e-05,0.04180787711076225,0.15235201645524268,137.72080668197444,1026,137.72080668197444,0,sis
721,0.04590608422530887,0.06308144106377704,0.023405862643263213,0.022742033992726857,0.011875049839249774,0.006501722091342911,0.0326824403808265,0.03607411658778176,0.013303866871430314,0.03864946450070046,0.09084025016190568,0.023383089981765866,6.861047944909522e-05,0.04181162890277732,0.15234738313635454,137.72096523229317,974,137.72096523229317,0,sis
722,0.045499295762781104,0.06293579302228065,0.023467271041879158,0.02252962232581711,0.012229045836091896,0.006501063996883818,0.03268350993922478,0.03614899617639595,0.013304074301815601,0.03844258208854689,0.0908330493518073,0.02338113479053624,6.865862989408754e-05,0.041806517077118056,0.1523518656752727,137.72078395147835,1448,137.72078395147835,0,sis
723,0.046192848301278976,0.06292675436784449,0.023186197870800396,0.022617056395208494,0.01177121211055758,0.006502891524537789,0.0326787135964412,0.03584926755717459,0.013505649712819616,0.038858520060804015,0.09086093810064058,0.023386646269405155,6.868547985673353e-05,0.04180242084775587,0.1523498178041833,137.72146361633753,1075,137.72146361633753,0,sis
724,0.045877229164262824,0.0631173447498365,0.023440082249882692,0.022838690018477662,0.011951995221233058,0.006501378262391788,0.032683150800533974,0.03592852681830536,0.013182013640235562,0.038576650059730495,0.09083526828076582,0.02338195380917192,6.860000612930774e-05,0.04181305656922924,0.15234951495651558,137.7208645970693,1142,137.7208645970693,0,sis
725,0.0455644066335193,0.06295946738118895,0.023461591680587465,0.022571225068971343,0.01218895707029924,0.006501158950008064,0.03268346715346301,0.03610963482328423,0.013288944302014202,0.03846226065738716,0.09083419653109122,0.023381224027401126,6.865141938023176e-05,0.04180733568437611,0.15235157630516438,137.72078697279753,1228,137.72078697279753,0,sis
726,0.04548802441671188,0.06293210486796227,0.02347032142521154,0.022528836467893845,0.012232840577817233,0.006501102823662821,0.032683501432333395,0.036146603438865665,0.013299132521586996,0.03844367631261572,0.0908331995602032,0.023381193675897766,6.865621284265546e-05,0.04180678748785165,0.15235152410830133,137.720784960108,1023,137.720784960108,0,sis
727,0.04581466159197533,0.06309504869966472,0.02344760582474544,0.02279412282057947,0.011994960187787765,0.006501310873543963,0.03268345623488765,0.03597103508368151,0.013198647077537623,0.038551055781726566,0.09083460726937552,0.02338164845924836,6.860743717786645e-05,0.041812242735065897,0.1523496741032441,137.72084329386354,1169,137.72084329386354,0,sis
728,0.04632164970211916,0.0632371047525659,0.023425059687031208,0.02297404436300092,0.011821342550570766,0.006501482084635863,0.032682654677784174,0.03578194359155595,0.013176204035053828,0.038555238617917154,0.09083838182433239,0.023382293401229076,6.862489077141141e-05,0.04181026244930316,0.15235168931419757,137.72094816229398,1122,137.72094816229398,0,sis
729,0.04579463561653006,0.06304744015793327,0.02344442130344308,0.02271184331197198,0.01205482797213959,0.006501316979467144,0.03268309871709359,0.03599118079101131,0.013243491514596948,0.03851658372547301,0.09083590371512075,0.023381749800863185,6.863437520435193e-05,0.04180918588256677,0.15235104311791,137.72081424238195,1418,137.72081424238195,0,sis
730,0.006807895433315995,1.5038266885890834e-07,0.003011989021234291,4.678755026331075e-05,0.00021292839447727735,0.0009895686892035516,0.09649613524567063,0.004221158128167433,0.0001863995636788274,2.1326216367781903e-07,0.0004148065683293426,0.028994092245689277,1.1345386608050097e-06,0.014795747835188226,0.1524,,1026,,0,sis
731,1.133577337276624e-06,0.0029484499768683554,4.24584533129741e-07,3.621559236087151e-07,2.9572959846943847e-05,0.0018937217497990782,0.08907634033958861,0.0003346237189204527,9.12101089773605e-05,2.9270092827195533e-07,0.0025644950885833455,1.3423473780438301e-05,0.0718198045050643,1.141844188915421e-07,0.1524,,974,,0,sis
732,0.00011822884760626112,2.2008532155388538e-07,0.030102011886756683,9.198150992255843e-05,0.0051939629182184,0.009906562454259088,0.007169679853565928,0.0015231167104367677,0.0009259791176406363,0.001161970705805278,0.00024677982904373745,3.579055809714706e-07,1.4595632908596779e-06,0.0010513071229406648,0.1524,,1448,,0,sis
733,5.038007171749147e-05,2.597179009046874e-06,0.031045179857482917,0.04068297000702093,0.00024201674577767373,9.679502531357933e-05,2.2616166322237448e-05,0.0007339258049900725,1.997094965472201e-06,7.851176996775516e-06,1.924131054200199e-05,1.8997080193956518e-05,0.018287675987904192,0.03386361259700533,0.1524,,1075,,0,sis
734,1.0716574232385475e-05,0.03300093286672628,1.381030764987163e-05,0.0007595282871875022,0.0002456555444014327,0.0002377245064903965,0.00047466247865212693,0.002367540049610717,1.2738035274164788e-05,0.00012286832417860788,0.0017211835970918795,0.052359369992441736,6.334203279376527e-06,0.07936682063711945,0.1524,,1142,,0,sis
735,0.024365735721586165,1.2323016898622423e-05,0.0015607010340163263,1.7765677283258648e-05,7.118743376515977e-05,4.7522599791793706e-07,1.575587992062038e-05,1.3838645756227997e-07,4.76921006404111e-07,0.002135677364709814,2.122629600859986e-06,1.914901213524205e-07,2.957257295102957e-07,6.1234359582740676e-06,0.1524,,1228,,0,sis
736,0.00019838536021679656,0.001981259374312112,0.09689469881556213,3.324104968597452e-07,2.044556844765939e-06,1.9340496919941456e-06,5.4211955259705254e-05,0.0004924510372632221,0.005250039872370133,9.321329381218463e-05,0.007143596540015692,0.0003881940874526296,0.01899879454740473,1.612028051851221e-07,0.1524,,1023,,0,sis
737,2.1101374984307243e-05,1.0515293483955839e-07,9.255615525552932e-06,4.194498122410041e-05,0.0013051420956033029,0.00038344350367747063,0.0016460580076838064,0.010826519234983093,0.00039382214517848224,7.040775073371776e-06,0.0001514559517233737,0.002695008097883197,0.00017072335002389993,1.4928315875956173e-06,0.1524,,1169,,0,sis
738,2.5201551376266283e-07,0.000355629329210954,2.1781705693203934e-07,0.00012226984858341395,0.0005795845480959625,2.9766585362500055e-05,0.01687687861927867,0.04220355470425422,5.843319434960189e-06,6.668897285636567e-06,1.8851887893979148e-07,0.016358472251352143,0.000571682153119444,1.0546992583118937e-06,0.1524,,1122,,0,sis
739,1.9946626362474177e-07,0.03247465848850913,0.08894073876256443,0.0016793533287537358,6.698412788265481e-07,4.137719867740837e-07,0.011018928489782852,0.05993563464649863,0.019718286264086303,7.935430676503445e-05,2.162728143544566e-07,0.0017164096529581464,0.06828033395624344,9.422629479765706e-05,0.1524,,1418,,0,sis
740,0.04717253306346259,0.06297748456801482,0.023730577285570317,0.02210607112988243,0.011823402335419614,0.006494176171256553,0.032667946124854914,0.0360738305729371,0.013714686106519576,0.0382663647188653,0.09081351032878382,0.023411100774885275,6.893612875674491e-05,0.04177982830187271,0.1523955009110444,138.60299972265045,926,138.60299972265045,9,sis
741,0.04700969590200776,0.06286784621362354,0.02372026726968943,0.02191633247343032,0.011934849488291857,0.006494227514600966,0.03266751669375936,0.036206208852229346,0.013832271857158537,0.03823289652551999,0.09081563854331715,0.02341133872624275,6.897925215954881e-05,0.04177487623429796,0.15239639556281737,138.60291750483594,1597,138.60291750483594,9,sis
742,0.04717766747082607,0.06293977468527863,0.023702923924288886,0.02204496689894991,0.011814691919164537,0.0064943669803855155,0.03266728559084277,0.036096177786420894,0.013775421348065772,0.03829774966221184,0.09081676867130134,0.023411796886650422,6.895180398019546e-05,0.04177791595647043,0.15239538898969887,138.60297753964272,1037,138.60297753964272,9,sis
743,0.04660466434377002,0.06271267632128755,0.023732021023717104,0.021691190502374266,0.012152180787809878,0.0064940505043063704,0.03266773029910576,0.03637079197143203,0.013910797630129326,0.03816688890338009,0.0908142251754331,0.02341081810985863,6.900800966004596e-05,0.04177172788004159,0.15239756202203586,138.60287454740262,1902,138.60287454740262,9,sis
744,0.0469190728436241,0.06284706443613822,0.02370359413930721,0.021918462095065986,0.011924519587415005,0.006494303951855655,0.032667543672756205,0.03620972986658634,0.013822630668305398,0.038283072542717116,0.0908160999612036,0.023411544470270263,6.895948054056052e-05,0.04177704847598867,0.1523952341013333,138.6029231759372,1204,138.6029231759372,9,sis
745,0.04698177050783334,0.06295837205405443,0.023648637346702864,0.022246313607749257,0.011678819771348244,0.0064945620294155,0.03266748950853075,0.03595627362923393,0.013612177052100624,0.038522941004994635,0.09081511227274558,0.023412334634542346,6.883572467671184e-05,0.04179080074067008,0.15239004799357678,138.60321528046777,1307,138.60321528046777,9,sis
746,0.04790608193433526,0.0631680311100341,0.023782597762807844,0.022212467159961932,0.011775161869849567,0.006493893394904262,0.032668025324528595,0.03591232122539222,0.013735699170238863,0.03802832354253953,0.09081434020310904,0.023410170581467934,6.904114881977952e-05,0.04176837770509105,0.15240273890505476,138.60318764989435,1050,138.60318764989435,9,sis
747,0.046610419713174124,0.0627017080646245,0.023732814974961092,0.0216647728224105,0.012177711626690227,0.006494015240696825,0.03266764878432657,0.03638009618465234,0.013929589956784413,0.03814262607916001,0.09081423701960338,0.023410744185307027,6.902221208421787e-05,0.0417701563895969,0.15239840472783733,138.6028766993521,1000,138.6028766993521,9,sis
