,b_a0_a,b_a0_b,k_f_a,a_a0_a,a_a0_b,b_1_a,b_1_b,k_b_a,a_a1_a,a_a1_b,a_1_a,a_1_b,b_a1_a,b_a1_b,g_Kr,RMSE,iterations,score
0,0.04982746850312387,0.0625551093845679,0.02232600349985232,0.02246753073681897,0.011298374819958998,0.006501761842635067,0.03267258729911,0.033644276066236496,0.014262085675272006,0.03917321963209248,0.09089109102470315,0.023382410593457057,6.940137999381159e-05,0.0417192086060788,0.15241534801555784,138.15110993926342,1189,138.15110993926342
1,0.049030454529470316,0.062369277579294564,0.022381766916073128,0.022215132207207226,0.011568115862823592,0.006501375923640853,0.03267348717121007,0.0339713323346588,0.014297023097180318,0.03911638528259969,0.09088415140106161,0.023381832276978303,6.937454921810908e-05,0.041722410313730966,0.15241314451286359,138.15123154937007,1272,138.15123154937007
2,0.05005902170919924,0.06263889158175345,0.022316061139144177,0.022620011206655563,0.011156909379000827,0.006501946952577781,0.03267244866683721,0.03353340563608093,0.014195131682672594,0.03924147791064286,0.09089257162463164,0.023382910415361082,6.936931816781964e-05,0.04172273664462397,0.1524136767374381,138.1510790948052,1490,138.1510790948052
3,0.04902121821488864,0.062365747925010206,0.02238385558581657,0.02221206341461187,0.011607094934913834,0.006501205723786025,0.03267353261484999,0.03394557696270187,0.01428547411531973,0.039081548955867136,0.09088213366716005,0.02338163518243927,6.938566969477242e-05,0.041721249799150706,0.15241424800844874,138.15125566870847,1117,138.15125566870847
4,0.04977946214020852,0.06257254861935499,0.022312130218331835,0.02257479064187392,0.011245638440605533,0.006501605609390755,0.03267312468359833,0.03356235856249484,0.014169499502459397,0.039248455900244957,0.09088755781901271,0.023382368538363913,6.935252963437258e-05,0.04172464136057439,0.1524136192456335,138.1510965815936,1361,138.1510965815936
5,0.04860695785688006,0.0622373460796253,0.02242197740164275,0.021963409819204326,0.011805316648760208,0.00650109457897931,0.03267374738629289,0.034211521090281964,0.01440114047521355,0.03899108329748507,0.09088143844120534,0.02338113189342195,6.94159426467929e-05,0.04171798100199942,0.15241473922398188,138.15142360576783,1382,138.15142360576783
6,0.05015141388083015,0.06267480951050387,0.022302104030683122,0.022705990252726117,0.0110855135123206,0.006501964791417476,0.032672433605254174,0.03346406234467755,0.01415266885909922,0.03929083253228816,0.09089240123334892,0.023383088088406754,6.934880516464873e-05,0.04172498545559717,0.1524133421904207,138.15107469573977,1221,138.15107469573977
7,0.04982205414385589,0.06256443384230968,0.022319197502203236,0.022525548436037438,0.011241598668020806,0.006501834865641549,0.03267266612453507,0.03361382016182617,0.014221121780177393,0.03923812003504704,0.09089099728843698,0.023382724165447285,6.936861474504926e-05,0.04172282847440755,0.15241349461901044,138.1510911466757,1493,138.1510911466757
8,0.050038801632919044,0.06263682050337428,0.022304825073944882,0.02265323999745222,0.011128689152815952,0.006501978685063744,0.032672432967389926,0.03350125692787279,0.0141682743343196,0.03928705981495069,0.09089247284597256,0.023383023213336636,6.934928770850168e-05,0.04172493714405884,0.15241302865441567,138.15107542517748,1381,138.15107542517748
9,0.05014950107493468,0.06267577728030471,0.02230404282128238,0.022705630701910676,0.011085133215029202,0.0065020223294592365,0.03267242343534383,0.033462814707556146,0.014150694933878294,0.03929069046760197,0.09089315816325412,0.02338308490897729,6.934766147058204e-05,0.041725133068029635,0.15241322934226026,138.15107474133936,1600,138.15107474133936
