,b_a0_a,b_a0_b,k_f_a,a_a0_a,a_a0_b,b_1_a,b_1_b,k_b_a,a_a1_a,a_a1_b,a_1_a,a_1_b,b_a1_a,b_a1_b,g_Kr,RMSE,iterations,score
0,0.047504757686813046,0.06323764286067712,0.02372626786223212,0.022638626916570887,0.011666597621121986,0.0064962984076959935,0.03268339894277319,0.03675912471319362,0.013687080348288552,0.038189592506106824,0.09076044882023884,0.023381805793834122,6.887344349943801e-05,0.04178120320958956,0.1523816446078662,202.2399411999124,1168,202.2399411999124
1,0.047505458808930215,0.06323581210848797,0.02372586188115013,0.02263604578227919,0.011667358867507168,0.006496408710115002,0.03268315392209317,0.03675746288278343,0.0136877024950953,0.038190910691122584,0.09076142139635915,0.023381851868571456,6.887215079898621e-05,0.0417813574749149,0.1523816333512489,202.23994138433596,1285,202.23994138433596
2,0.04750461167535509,0.06323745278081508,0.023725473414182897,0.022639163909760153,0.011666450956805819,0.0064963208851673065,0.03268338853386212,0.03675854495150558,0.013686798250816859,0.03819115131580319,0.090760774852637,0.023381847241667687,6.887239339867045e-05,0.04178132236618605,0.15238162119602083,202.2399410531135,1172,202.2399410531135
3,0.04751428951155566,0.06324082623280111,0.02372652622760383,0.02263982789006179,0.011665387861741117,0.006496334220482793,0.03268334038260883,0.03675920381695264,0.013688062338389878,0.03818838557972827,0.09076085518059233,0.023381793635230803,6.887306689679915e-05,0.04178124913708293,0.15238166637998823,202.23994262239924,1129,202.23994262239924
4,0.047494614574577466,0.06323646836156357,0.02372567641677634,0.022635284608601407,0.01166741103849642,0.006496348990156787,0.03268328692555994,0.03676095506806874,0.013687386135443819,0.038192615840626144,0.09076102898569285,0.023381857460843026,6.887118102188943e-05,0.041781468651805376,0.15238168283912518,202.23994243925685,986,202.23994243925685
5,0.0475009311890428,0.06323520020221567,0.0237258929531185,0.022635095208180966,0.011667497401645709,0.00649634588964102,0.032683351171328985,0.03676141714367653,0.013688834100994085,0.038191097882652375,0.09076110028643712,0.023381864432449762,6.887324920062365e-05,0.041781220324121654,0.15238159609676788,202.2399420397133,1269,202.2399420397133
6,0.04750652587906388,0.06323630676590729,0.02372585917352675,0.022639898680108187,0.011665686437722336,0.0064963096749763765,0.032683294616546815,0.03675838997085032,0.013686661557476613,0.03819040105140084,0.09076065377277695,0.023381910062192035,6.887258979697546e-05,0.04178130005256419,0.15238174290360898,202.23994156636104,1518,202.23994156636104
7,0.047505557091742374,0.06323732481777648,0.023725526596612565,0.02263926179865806,0.011666241081034479,0.006496364125184627,0.03268324142936348,0.03675624172221944,0.013686158208911859,0.038191414230634824,0.09076124590104487,0.023381914344465272,6.887256523669567e-05,0.04178131946900057,0.15238173230515964,202.23994141451493,1411,202.23994141451493
8,0.047503771394142656,0.06323662818524739,0.023725013392661653,0.022637095491728088,0.01166588517735909,0.006496367643820394,0.03268325506283845,0.03676158905492457,0.01368885054502186,0.03819279159325157,0.09076106183920873,0.023381870794630975,6.887228295239411e-05,0.04178132865051016,0.15238163357770607,202.2399410350117,1671,202.2399410350117
9,0.04750563460005799,0.06324005245025595,0.023726099656383868,0.022639593883807024,0.011665394997507576,0.006496313403176094,0.03268327037358036,0.036756606575605394,0.013685896861715993,0.038191240805602156,0.09076080033130211,0.02338190221882486,6.887226971917866e-05,0.04178135626837919,0.15238180069655716,202.23994202834047,1391,202.23994202834047
