,b_a0_a,b_a0_b,k_f_a,a_a0_a,a_a0_b,b_1_a,b_1_b,k_b_a,a_a1_a,a_a1_b,a_1_a,a_1_b,b_a1_a,b_a1_b,g_Kr,RMSE,iterations,score
0,0.0477160789787607,0.06335202265529544,0.02374089851369216,0.022811403318065124,0.011367563476349969,0.006495301960031159,0.032678045746053694,0.03679628245021835,0.013680476466043404,0.038312550134815646,0.0908166898075837,0.023394946645792013,6.889330078348681e-05,0.04178096999145563,0.1524055760573253,201.84540582575542,1286,201.84540582575542
1,0.04772052695556644,0.06335510654470798,0.023741301045141345,0.022814622249957155,0.011364100174065861,0.006495327842432188,0.03267807332297477,0.036797324403918086,0.013679892465511847,0.038313492896541,0.0908168509583852,0.023394877827673945,6.889130404347104e-05,0.041781209052993915,0.1524054504575157,201.84540604878532,1269,201.84540604878532
2,0.047720086599001475,0.06335180695965238,0.023741049933766693,0.022811578342066603,0.011366192522267386,0.006495314588119262,0.03267803204829164,0.036796473242545515,0.013681038948357918,0.038312659166482986,0.09081678656178127,0.023394915430360673,6.88923534451356e-05,0.04178108465945374,0.15240565002974207,201.84540456993676,1769,201.84540456993676
3,0.047716940464645356,0.06335394857004288,0.023740844918326703,0.022813154755789104,0.011365713507166697,0.006495323078966412,0.03267811398626052,0.03679797818319122,0.013680477187480463,0.03831351303708522,0.09081669663646352,0.023394836053606368,6.889233733943551e-05,0.041781073891791136,0.15240550405717995,201.8454059765342,1194,201.8454059765342
4,0.0477199875452885,0.0633543724314381,0.023740951112691273,0.022817081184802905,0.011365863816568846,0.006495301791982536,0.032678145882697573,0.036791944887099935,0.013677299811257789,0.038312076377141874,0.09081643261469378,0.023394789784372292,6.889189910605037e-05,0.04178112778150582,0.15240549542032694,201.8454059237213,1468,201.8454059237213
5,0.04772144375875946,0.06335279545454947,0.02374187850848948,0.022813375069453107,0.011364943952079048,0.006495326737131597,0.03267801778487012,0.03679441621032688,0.013679477823679074,0.03831223001229777,0.09081696554598793,0.02339489387423599,6.88931028515106e-05,0.04178100944419626,0.15240586074029222,201.84540540756342,1714,201.84540540756342
6,0.0477234700866247,0.0633506786502776,0.023741601151602194,0.022809974603635548,0.011368266257884417,0.006495280958119461,0.03267814796170196,0.03679719945672776,0.013682495222972154,0.03830935986452062,0.09081626846876845,0.02339485074712297,6.88948710194192e-05,0.041780786029430285,0.15240548533524015,201.8454053478,1583,201.8454053478
7,0.04772598063505326,0.06334909018233022,0.023741101391801175,0.022813412499312513,0.011364825342504284,0.006495314073413851,0.03267808924826179,0.036795685217354414,0.013681088176402059,0.03831272672163821,0.09081672142151127,0.0233948686059407,6.889338164545931e-05,0.04178096344165718,0.15240562841913005,201.84540522589268,1225,201.84540522589268
8,0.047722036824182267,0.06335204949536981,0.023740862184056234,0.02281398473481332,0.011365461366643594,0.006495326291974223,0.03267806510166293,0.03679079489033324,0.013678623296321463,0.03831340836389895,0.09081705866407933,0.023394855609639602,6.889285378032535e-05,0.04178102952023386,0.15240578902304494,201.84540682573,999,201.84540682573
9,0.04772148012241767,0.06335227213506546,0.023740277766076075,0.02281220226750302,0.01136715661516439,0.006495298775252548,0.032678096975777886,0.036794636225390295,0.013680933799573887,0.03831231217767068,0.0908166751018565,0.023394839821536954,6.88931492981836e-05,0.041780997273290765,0.1524057442703289,201.84540615719558,1211,201.84540615719558
10,0.006807895433315995,1.5038266885890834e-07,0.003011989021234291,4.678755026331075e-05,0.00021292839447727735,0.0009895686892035516,0.09649613524567063,0.004221158128167433,0.0001863995636788274,2.1326216367781903e-07,0.0004148065683293426,0.028994092245689277,1.1345386608050097e-06,0.014795747835188226,0.15242228909946232,,1286,
11,0.06041447494194381,0.0039914736545957315,0.0013708893499715096,1.1439214129645708e-06,0.00018592460995727072,0.0005511683809867646,0.0012625845256042018,0.00021081504109494528,6.634304602310411e-05,1.0107426495242384e-07,8.095911767353846e-05,0.0014722642477503801,1.216461393034599e-05,5.275408770140165e-06,0.15242228909946232,,1269,
12,0.06846950179794391,6.62589972380208e-07,0.0007604576622742818,0.001549173532947252,6.745385436926665e-07,0.00018858925011110765,1.593149457912981e-05,0.02093038215496044,2.157207880565983e-07,1.3373297857232653e-05,5.294078428998193e-05,0.07516948241590932,3.993789006171722e-07,0.050455003896009896,0.15242228909946232,,1769,
13,0.017307103147855635,1.107033523766483e-07,2.6698607242650966e-05,0.0011181139938187094,2.3474000893981148e-06,0.010772410656577408,0.04744218294074531,2.5095608039764015e-05,1.0007816189944607e-07,1.444834678934436e-05,7.333016443971161e-07,2.0560006898822288e-07,1.1998018692969074e-07,0.0007893455259043267,0.15242228909946232,,1194,
14,5.457860386534856e-06,7.698700787137826e-05,1.1947974557364802e-05,1.169685856473804e-07,0.00011473903280398118,0.003652283064796973,6.748455611046184e-07,5.31713476185471e-05,0.07709393099974966,0.004111932126341146,0.017017314508418726,4.5548569375490997e-07,0.09417749782119578,1.3744147159057593e-05,0.15242228909946232,,1468,
15,0.00025190503940214764,2.8670093770371053e-07,0.0009600608097613546,1.888287625885322e-07,3.2675558030371383e-06,0.0002584406499583945,1.77259913383985e-05,3.7903025879820664e-07,0.004994927080300565,1.1010933921746178e-07,6.020124014748843e-05,1.1125411533346863e-06,5.157675390430561e-05,1.1543973198106822e-07,0.15242228909946232,,1714,
16,0.004384611552175766,0.05491585075154066,2.5447974678609366e-07,0.000723711375340121,0.021797082043248667,1.4290280876051378e-06,2.40547815011519e-07,6.369959356768924e-05,1.2541876699393924e-06,6.721909086821676e-07,0.07856602437894,9.615772451331555e-07,0.01667715004762866,1.2243939028259458e-07,0.15242228909946232,,1583,
17,3.913891280770888e-06,0.000964019075097409,2.078695107706368e-06,5.73973374255386e-06,4.1321939631805995e-06,1.3086776081602855e-06,0.00023428312294917334,0.0020090811192468873,1.6688086574381072e-06,0.000529557956682506,4.906794255903591e-06,2.3508192622574127e-06,1.4887710009814946e-06,6.197315660021463e-07,0.15242228909946232,,1225,
18,1.5520571954727097e-05,0.02009799851200866,0.037352833532350554,4.2608559932152794e-06,0.0022408771946629074,0.007539995584420722,1.097776512650927e-06,0.0006860106091234003,8.532555261580988e-07,0.0002207105377915126,1.5762386673134466e-07,3.3972601528165304e-06,0.006826022115919907,0.011475409662724341,0.15242228909946232,,999,
19,2.526619413648059e-06,0.0013862309411686417,0.012655264524110487,0.00010135398685910075,8.244328814080983e-05,1.7051155158644594e-06,0.0026016142778511014,0.06217744984413871,0.028872947559186783,3.037539999277642e-07,9.441619054708987e-06,3.182410072836238e-07,0.001686321924107401,3.6833979283297295e-06,0.15242228909946232,,1211,
