,p1,p2,p3,p4,p5,p6,p7,p8,Gkr,RMSE,iterations,score,well,protocol
1122,0.001690240518946888,0.03683699050214161,4.286403593059335e-05,0.0459382268188101,0.09345047180592704,0.021753960559510194,0.007379945196870679,0.029704352222604497,0.16357558478528028,1685.3478225916483,605,1685.3478225916483,4,spacefill19
1123,0.0016902065235946447,0.036837827388906494,4.286128188090553e-05,0.045938675017645196,0.0934516825250822,0.021753643757425854,0.007380171086970492,0.029704964785049786,0.16357254252671236,1685.3478120393918,684,1685.3478120393918,4,spacefill19
1124,0.0016903638005113623,0.03683499729000293,4.2867700524777944e-05,0.04593750042685997,0.09344936523270986,0.021754203520833054,0.007379686908828692,0.029705155112532106,0.1635750555577613,1685.3478213587841,702,1685.3478213587841,4,spacefill19
1125,0.0016901014901172372,0.03683853542189562,4.286002266376836e-05,0.04593891291554844,0.09344979991106503,0.02175372704127733,0.007379982009083005,0.02970517202581661,0.16357159613816155,1685.3478011874963,669,1685.3478011874963,4,spacefill19
1126,0.0016901918592678894,0.036838061650982835,4.2862693912473716e-05,0.04593818824366436,0.09344997848159807,0.021753462129122218,0.007380161547084034,0.02970525491676572,0.16356906181450534,1685.3478202090978,768,1685.3478202090978,4,spacefill19
1127,0.0016903251284941917,0.036836210783517016,4.286484612006231e-05,0.04593792825980302,0.09345130125871619,0.021753770160904767,0.007380028466648634,0.029704421531684504,0.163574339435624,1685.347807068634,916,1685.347807068634,4,spacefill19
1128,0.0016901715533827809,0.03683752388174335,4.2861813402774655e-05,0.045938493069125654,0.09345000619562581,0.02175392665261746,0.007379921305639213,0.02970526391497956,0.16357135544241297,1685.3477913647253,752,1685.3477913647253,4,spacefill19
1129,0.0016902312911178951,0.036836803094331044,4.286330471092419e-05,0.04593830686701283,0.09344993449618731,0.021753970685878976,0.007379880185016223,0.029704606371378606,0.1635738998519604,1685.3477836245374,847,1685.3477836245374,4,spacefill19
1130,1.9887543461186184e-07,0.0004848573440884817,0.060060845360397346,3.905509810856547e-06,1.7361470911988398e-05,5.084613785994192e-05,0.004719766590513856,0.010379969339376438,0.1524,,723,,4,spacefill19
1131,0.016283183790615722,2.6746071462957162e-05,1.07245928981194e-06,5.4579424297972645e-05,0.0012587538409922702,1.3808218319854598e-05,2.840674844490082e-06,1.323844945167241e-05,0.1524,,886,,4,spacefill19
1132,0.04537977389983723,0.0031010789663636234,0.024714648558216985,8.073647826900197e-05,2.370384654148258e-05,0.011027734235785312,5.319065068217384e-07,0.0019242156634433159,0.1524,,605,,4,spacefill19
1133,0.0002504190123375808,4.4627259948870973e-07,7.31923434846887e-07,7.5035380295400614e-06,1.4111870783396554e-05,0.05123092978016947,0.0006808012368111448,0.0026377595494148877,0.1524,,684,,4,spacefill19
1134,1.7430816805871051e-06,3.807697405121626e-06,0.028829849672396463,0.00184597626955128,0.08478453725239088,0.00874303683351723,6.13694837025182e-07,3.8295523779919254e-07,0.1524,,702,,4,spacefill19
1135,0.007120915196982572,4.6835817786820443e-07,1.5024804187374193e-07,0.0001484456493679757,0.0001973817611970564,2.4445483950030067e-07,1.295855493863767e-06,5.655136012978259e-05,0.1524,,669,,4,spacefill19
1136,0.022218336377386086,0.00020746128867074238,0.010753559523608527,1.541036285703787e-06,0.006831541318280056,2.9194760533548525e-07,0.004530291766038978,0.012359870544995983,0.1524,,768,,4,spacefill19
1137,8.310001081759375e-06,0.001275414549963021,0.005770493758115468,0.07844754546637381,0.010566202752395466,3.571671484734675e-07,2.5361928977562393e-05,3.8025861358943667e-07,0.1524,,916,,4,spacefill19
1138,3.8914473390529595e-06,1.5179596984033266e-05,2.011500736580855e-06,0.0005011199205012099,2.6137517156440064e-07,0.00023381159394700418,6.438776278495357e-06,0.00022229186148147516,0.1524,,752,,4,spacefill19
