,p1,p2,p3,p4,p5,p6,p7,p8,Gkr,RMSE,iterations,score
0,0.0016874113777412747,0.03684668979043263,4.289787582253195e-05,0.045930732465656786,0.09336481989421562,0.021768363254605894,0.0073740587584100094,0.029697925294227965,0.1635854076974537,1685.0844844423211,576,1685.0844844423211
1,0.0016872833189003815,0.03684860474485947,4.288228698518394e-05,0.04593417909425105,0.09336471922832834,0.021767796705042038,0.007373930966526207,0.02969869492105707,0.16358305965880088,1685.0844139278768,543,1685.0844139278768
2,0.0016874308798635537,0.036846463123542395,4.288797873793117e-05,0.0459328826894497,0.0933634569602773,0.021767884700610352,0.007373861959817456,0.02969832016790382,0.1635839626880069,1685.0843874315435,667,1685.0843874315435
3,0.0016873551375212582,0.0368479899145305,4.288703693984286e-05,0.04593312801008095,0.09336204653342875,0.021768124574942975,0.007373748438137715,0.029698348214269428,0.1635825118072543,1685.0843916317258,603,1685.0843916317258
4,0.0016873236657121181,0.03684661967820465,4.288513429810226e-05,0.04593355027168437,0.09336465219053952,0.021767560592014505,0.0073741111387865006,0.02969832502260305,0.1635831985799401,1685.0844106226739,498,1685.0844106226739
5,0.001687395663302789,0.03684681656975992,4.288618388581066e-05,0.045933340651784005,0.0933624045478131,0.02176821922138732,0.007373743223717145,0.02969801454231089,0.16358393846813293,1685.0844019525812,790,1685.0844019525812
6,0.0016873227240890665,0.0368479898880403,4.288847861131028e-05,0.04593280896232893,0.09336107577682516,0.021768331746969214,0.007373622172183044,0.029698241715710852,0.1635840548404044,1685.084404053546,1023,1685.084404053546
7,0.0016875591989076461,0.03684483725399418,4.289331447803891e-05,0.045931935910172285,0.09336433989733676,0.021767713012857404,0.0073739278712509175,0.029697659538259383,0.16358695083593638,1685.084408012492,684,1685.084408012492
8,0.001687293541562722,0.03684646931103596,4.288778191547373e-05,0.045933071260577704,0.0933604836413685,0.021768077419283362,0.0073736170714347625,0.029698373494600236,0.16358468921936992,1685.0844023308541,731,1685.0844023308541
9,0.0016873579408465853,0.03684666873449883,4.2887850208890044e-05,0.0459329279033256,0.09336217391693806,0.02176816627899892,0.007373711989763781,0.029698539445430047,0.1635833661922411,1685.0843915884188,1423,1685.0843915884188
10,1.9887543461186184e-07,0.0004848573440884817,0.060060845360397346,3.905509810856547e-06,1.7361470911988398e-05,5.084613785994192e-05,0.004719766590513856,0.010379969339376438,0.16358414691531747,,576,
11,5.631126278330218e-07,1.963336556140432e-07,0.009083943156757073,1.2831788882168077e-05,0.0031135493371240563,0.00011515666766352553,2.0906421806794394e-05,2.0281754234965927e-05,0.16358414691531747,,543,
12,1.705073409607285e-06,0.003522587060156851,0.00039030425841423967,0.07538150422093948,0.0030208551991482966,0.00026491748562012954,0.0003209757336485298,4.5758661761924124e-07,0.16358414691531747,,667,
13,0.0002714169535482776,2.053607370612748e-07,1.6068024751933914e-05,3.6017998095683025e-07,0.0031823301973356076,0.012364308429829189,7.057579060049244e-06,6.284900007323316e-05,0.16358414691531747,,603,
14,0.0006204013056707129,0.00616450885274109,1.3103684368986926e-05,0.00010668467564655771,6.125066387362146e-07,8.457798700985552e-05,0.0009937586560399268,0.0023029683993128673,0.16358414691531747,,498,
15,8.205136146798334e-05,0.004320777497187992,2.816755017332758e-07,0.06341082610584542,4.553290133330997e-06,8.345616007597483e-06,8.276464205840261e-06,0.06518027446610512,0.16358414691531747,,790,
16,0.0002588917425079959,2.7776770813562086e-06,0.0003733014570649839,5.879692234412492e-06,0.0009908571860954007,6.624571305827141e-07,3.9759444692449846e-06,0.0009458751990189385,0.16358414691531747,,1023,
17,1.0872843209712052e-07,1.994936373580701e-06,0.00041223669492406785,0.0003324596465882734,0.02893534325354477,1.4031007413835933e-07,1.405187252167206e-07,0.006840716230061465,0.16358414691531747,,684,
18,3.2600071652433995e-07,0.0003789150935172981,2.472439565091106e-07,1.8261118758641393e-05,3.682992286563294e-07,0.0007669902843248302,4.0325814050671565e-06,0.06467286658447266,0.16358414691531747,,731,
19,0.0009025867346167653,0.0026485098889063655,0.0006949144002579721,0.004096730245557306,4.0764014148199017e-07,1.1394866688139657e-07,0.02646111963320272,0.006823761716835983,0.16358414691531747,,1423,
