,b_a0_a,b_a0_b,k_f_a,a_a0_a,a_a0_b,b_1_a,b_1_b,k_b_a,a_a1_a,a_a1_b,a_1_a,a_1_b,b_a1_a,b_a1_b,g_Kr,RMSE,iterations,score
0,0.04672147076134795,0.06316507488106358,0.02360512879219564,0.022504839675209314,0.01163523796920354,0.006496819072930501,0.032681565089495906,0.036773367142382836,0.013683971094154632,0.038534250451623155,0.0908374193121923,0.02339500428415465,6.878062251312155e-05,0.04178999232527647,0.152373738654772,172.68432479661377,1552,172.68432479661377
1,0.046748858694635846,0.0631784463198679,0.02360497661306024,0.02251913438391356,0.011628388883981634,0.00649678033430432,0.03268170452817108,0.03675588277621954,0.013677036803627925,0.03853240545420374,0.09083753582786572,0.023395031933938427,6.878016867150764e-05,0.041790049943209825,0.15237369161112063,172.68432578051085,1223,172.68432578051085
2,0.04671597902506238,0.06316652123295896,0.023604116544006466,0.02250279123490942,0.011637654760935716,0.006496776043881672,0.03268173748323674,0.0367722422413978,0.01368430974933678,0.03853442052600089,0.09083765662189659,0.02339502237213024,6.87796486956185e-05,0.04179014093844295,0.15237375622312926,172.68432522630212,1473,172.68432522630212
3,0.04658440490743419,0.06314694933201305,0.023593520884072117,0.022445781479699927,0.011690735668326142,0.0064968494012130895,0.03268164514709208,0.036790001245755065,0.013700472898693425,0.03853132031701297,0.09083841659297985,0.023395080035296893,6.878356003977059e-05,0.041789658557577616,0.15237316496174128,172.68435954344565,856,172.68435954344565
4,0.046721620028370436,0.06316631990372557,0.023605219260103786,0.02250504307458468,0.011634414532013313,0.006496786478679281,0.0326816005417426,0.0367674457778765,0.013681925315406721,0.03853562391753648,0.09083762436980003,0.023395049305473967,6.878051465778022e-05,0.04179000506855817,0.15237393855929166,172.68432587815846,1242,172.68432587815846
5,0.046790345020062664,0.06317527640045052,0.023610247494196546,0.02252698122934266,0.01161566460518379,0.006496795849087428,0.032681628881547874,0.036759230839319916,0.013678003940188426,0.03853033720256769,0.0908375689550506,0.02339494642242184,6.878052482900865e-05,0.04179005659367613,0.1523741379838748,172.68432834148336,1174,172.68432834148336
6,0.047021104214193,0.06319495072228623,0.023630764679079888,0.022616567719663517,0.011529888232605827,0.006496704283047571,0.03268159743976954,0.03673800798285542,0.013657713575693523,0.03853013145107539,0.090836406211748,0.02339480045063935,6.877935643508837e-05,0.04179023427746038,0.1523748837795761,172.6844552748834,1357,172.6844552748834
7,0.04671851353888783,0.06316571150280208,0.02360446357942118,0.02250263860697227,0.011637153620703574,0.006496803981876989,0.03268160632884804,0.03677295734878956,0.01368455146718893,0.03853467695275758,0.09083751282672396,0.023394996958787054,6.877925180514225e-05,0.041790182381009774,0.1523737503662387,172.68432530260156,1168,172.68432530260156
8,0.04654055712018628,0.06314104598908213,0.023591188985890642,0.022429715742885322,0.011703164375826716,0.006496851256020596,0.032681593567819356,0.03680399546240679,0.013706284781992772,0.03853233428064195,0.09083805449170225,0.02339512697113652,6.878254956825388e-05,0.04178976987729545,0.152372982388562,172.68437816033452,1460,172.68437816033452
9,0.0467497532033812,0.06317841447470054,0.023606846423548773,0.02251589725452136,0.011627781837522007,0.006496810644159644,0.03268166721182829,0.03676465991522335,0.013680223838433066,0.03853116419444724,0.09083744854222037,0.02339495080355669,6.877985002085454e-05,0.04179007668664991,0.15237354899290176,172.6843249384228,1274,172.6843249384228
10,0.006807895433315995,1.5038266885890834e-07,0.003011989021234291,4.678755026331075e-05,0.00021292839447727735,0.0009895686892035516,0.09649613524567063,0.004221158128167433,0.0001863995636788274,2.1326216367781903e-07,0.0004148065683293426,0.028994092245689277,1.1345386608050097e-06,0.014795747835188226,0.15238786119242778,,1552,
11,0.0001229066243848691,4.52276507164007e-07,0.00045086135947489727,0.0001351766504053297,2.6944715855452056e-05,0.02839411486517396,6.303563167625375e-06,9.965265728043266e-05,0.0044453024870387565,1.2305539946743766e-05,2.456342946295025e-07,0.018792468585559614,8.26593925476106e-06,0.0856748991402918,0.15238786119242778,,1223,
12,0.027127253945422144,9.10110595401629e-07,0.061972928172092545,0.019286587235393216,1.1724201330615825e-06,0.009765766135186805,0.00043518296469079865,1.1802227670515071e-07,3.1942029244693124e-06,1.4084156205378365e-05,4.6252963490046743e-07,2.8566079037979034e-07,0.0003402980322633713,3.4185338021238167e-06,0.15238786119242778,,1473,
13,0.010868148295222006,0.07254017118079406,0.0863282331647063,1.3492393249918575e-07,0.0001865173140036995,0.005519146851871442,2.0612688457423413e-05,0.0006643015202897421,0.0004181246137627625,0.003917538808162974,0.0019270025079840595,1.0333006357692571e-06,5.111495296786841e-07,6.318704225030213e-07,0.15238786119242778,,856,
14,0.0010222686760271076,0.00024356127396293618,0.0005518729740943499,1.7040601573186494e-05,9.009970490777419e-07,3.9685380306943165e-07,0.06261878010163394,0.0007556843480158749,3.4072659358026634e-06,1.1326361814848687e-05,0.028797761487650748,4.3715320093631634e-07,2.9379281265876368e-06,0.027867592158927246,0.15238786119242778,,1242,
15,8.225386892475097e-05,3.827573334822363e-07,1.456723725329961e-07,2.9242523100725904e-06,9.522553618053897e-07,5.28255967606727e-05,0.037922429010724415,0.062167760477991905,2.4152102359597562e-05,2.3214837360241775e-05,6.1825044516487026e-06,4.102755205720148e-06,1.7765017166665604e-05,8.691625168068899e-07,0.15238786119242778,,1174,
