,p1,p2,p3,p4,p5,p6,p7,p8,Gkr,RMSE,iterations,score
0,0.0019547987472910765,0.05419936077175169,2.9718411028342115e-05,0.048737693634417475,0.0962255441593901,0.02305836361615517,0.006885786778108714,0.03140724217315333,0.1576282571376914,2556.636262370326,557,2556.636262370326
1,0.001954870965607223,0.054201355208854184,2.9717889011365927e-05,0.048737819251403976,0.09622582641079132,0.023058193828103906,0.006885897616749564,0.03140703968147803,0.15762807055373407,2556.636264287958,704,2556.636264287958
2,0.0019549197464599896,0.054198125279991155,2.9718408648320565e-05,0.04873763778131548,0.09622470083612063,0.023058485407970793,0.0068857688489449825,0.031407182034029466,0.1576269010424801,2556.6362735201305,563,2556.6362735201305
3,0.001954860899098386,0.05419970471399034,2.971882928232468e-05,0.048737698510936345,0.09622651402124024,0.023058336517423204,0.006885840195028992,0.03140672770056343,0.1576301021767099,2556.6362304101376,1303,2556.6362304101376
4,0.001954810732535468,0.05419980459871747,2.9717035286533288e-05,0.04873811689343118,0.09622671423756221,0.023058266555558763,0.006885849232160602,0.03140722307469586,0.15762852692760107,2556.636258509938,579,2556.636258509938
5,0.001954721545602131,0.0542030918694168,2.9716827726859515e-05,0.04873802641380957,0.0962265502106228,0.023058329111252645,0.006885975468129112,0.031406920536479914,0.1576276314781105,2556.6362696413453,593,2556.6362696413453
6,0.001954760348735093,0.05419968134254299,2.9720230066890818e-05,0.0487371549412876,0.09622498951534561,0.023058517901863862,0.006885910225006097,0.031406455224515975,0.15762937409939062,2556.6362673880885,788,2556.6362673880885
7,0.0019548251828279887,0.05420013733108418,2.9720038809796404e-05,0.04873721459169473,0.09622756908342213,0.02305835585270096,0.006886052931937238,0.03140688316475702,0.15762846795172533,2556.6362595878,571,2556.6362595878
8,0.0019547699903068707,0.054201042640698485,2.9718874697515477e-05,0.04873750490568863,0.09622751720380261,0.02305845653504132,0.00688600733771182,0.03140697312183242,0.15762820826708457,2556.6362536799224,533,2556.6362536799224
9,0.0019547528163668397,0.05420234160211328,2.9717208846998008e-05,0.04873801564872734,0.09622740335181303,0.02305832703549355,0.006885990073969943,0.0314069892613063,0.1576279323637576,2556.636263478629,503,2556.636263478629
10,1.9887543461186184e-07,0.0004848573440884817,0.060060845360397346,3.905509810856547e-06,1.7361470911988398e-05,5.084613785994192e-05,0.004719766590513856,0.010379969339376438,0.15762815472119796,,557,
11,1.3625477241913928e-05,0.0007677986637394019,0.04778918420130249,0.00017514366002992297,0.007201052010689553,0.02816401809511035,6.508145384869944e-05,0.0026405356734394477,0.15762815472119796,,704,
12,4.0973645532074405e-06,2.587844627892432e-05,6.20275151298098e-05,4.7203731765329154e-05,0.0022085813810499336,2.5202376989084274e-06,0.0012850482517468046,0.006614099664362163,0.15762815472119796,,563,
13,0.018233513133219623,1.9958010796119887e-06,5.2410766642781094e-06,0.06668763807994925,4.779743075175098e-07,0.00110752222808316,9.235101980993973e-06,0.0010453940113432153,0.15762815472119796,,1303,
14,5.5781085176227576e-05,0.013333264519695402,4.411965623170169e-06,0.0002533106859692519,2.793293688490707e-07,5.766330146617814e-06,2.1967522971274314e-06,0.0013166197527187161,0.15762815472119796,,579,
15,6.147740206572258e-07,3.941692049374662e-06,0.03293478805236799,0.023653742014174858,1.135514734183793e-06,1.6380913946182467e-05,4.2529321401391413e-07,0.0005861626049659229,0.15762815472119796,,593,
16,2.283887564035734e-06,5.952748135443987e-06,0.012818164712239684,0.00017879629243968111,0.01266539844026938,1.9883426446672277e-07,0.0005714685782443505,0.03270398179175046,0.15762815472119796,,788,
17,0.03534620872686199,5.022757574346569e-06,0.07405840514070412,4.3033454114871524e-07,0.012138580940435873,9.363397651158129e-05,0.0014790323798744367,0.011161661899283956,0.15762815472119796,,571,
18,0.00022898220902616413,1.2494424413695539e-06,0.0011281275703494942,1.08256114421623e-07,1.288903428852352e-05,0.0013389306343157788,0.006542178921559017,0.0025170946512128693,0.15762815472119796,,533,
19,0.037639025224188924,6.561274790510588e-06,3.0014953710018976e-06,2.500700032754691e-06,0.002478937615494648,0.00019573881445749693,1.410199272963968e-07,0.0006267993903775175,0.15762815472119796,,503,
