,b_a0_a,b_a0_b,k_f_a,a_a0_a,a_a0_b,b_1_a,b_1_b,k_b_a,a_a1_a,a_a1_b,a_1_a,a_1_b,b_a1_a,b_a1_b,g_Kr,RMSE,iterations,score
0,0.04522540560211369,0.06083331011640291,0.02349968319206345,0.021203596081479138,0.012548678718236152,0.006489831226231979,0.03266739161607038,0.03696557373225913,0.014287620890013446,0.0382699632810081,0.09080326066864297,0.02339648119680669,6.926142437055623e-05,0.041740530301389786,0.15251144556041615,74.8015573682291,1508,74.8015573682291
1,0.0451639450161505,0.06086408884023403,0.02348124236698973,0.021203527785926914,0.012558712394735844,0.006489837029047564,0.03266732900341962,0.0369700749662201,0.014286438715809459,0.038287550324921454,0.09080255496014371,0.023396719776219536,6.925574664282836e-05,0.041741127092890004,0.15251096332081965,74.80155621668204,1406,74.80155621668204
2,0.04500003328845744,0.060759447311406804,0.023466889606350606,0.021105698622493303,0.012634888586040014,0.006490028339104971,0.032667086038000864,0.037011421688909106,0.014325204852800413,0.03830912615847573,0.09080474882839693,0.0233965660822782,6.926312640179375e-05,0.041740195210770326,0.15251094207492655,74.80156991046275,1428,74.80156991046275
3,0.04517207234437014,0.06086002557015983,0.023475161155586864,0.021221261714220348,0.012546288846045932,0.00648992802179061,0.03266721791534625,0.03694155084497443,0.01427607001190888,0.0382987001625371,0.09080495201202783,0.023396285204979515,6.92580944970319e-05,0.041740828669492844,0.15251166136749922,74.80155769371953,1488,74.80155769371953
4,0.045023522250727394,0.06081262417685175,0.02345892135045122,0.02116191272885589,0.012585222150118312,0.006489909802813184,0.03266718949621436,0.03698986978281207,0.014302040458325964,0.038331152419833744,0.09080414142214362,0.023396766594201018,6.925514659864234e-05,0.04174103797543084,0.1525107689834017,74.80156654828016,1472,74.80156654828016
5,0.04514692097125171,0.06087482370280684,0.02347440222045185,0.021222748599049414,0.012546510817835062,0.006489861038955064,0.03266756446467766,0.03695418818766854,0.01427367564752736,0.03830354342197963,0.09080363055768362,0.023396572008189676,6.925162101526164e-05,0.04174155004074623,0.15251105435093193,74.80155750905158,1507,74.80155750905158
6,0.04498970611678376,0.060687828583152297,0.023471047391542526,0.02105558350511086,0.012656555714826248,0.006490018164380788,0.032666811918367386,0.03702502769023559,0.014352491118422189,0.03830953136693111,0.09080655215828637,0.02339671943722037,6.927327751150081e-05,0.041739071475316074,0.1525117146451976,74.8015695508496,1367,74.8015695508496
7,0.04523077603923737,0.06082989579614028,0.023497645505688735,0.021201009212594123,0.012553158249042976,0.006489865031708469,0.03266719376545014,0.03695777411358924,0.014288685570561949,0.038267793621637666,0.09080383114912005,0.023396444077326235,6.926414513297307e-05,0.041740234745315984,0.15251156707306035,74.80155775035018,1387,74.80155775035018
8,0.04515729846890702,0.0608683729056448,0.02347727440193078,0.02120494735316233,0.012551422862891402,0.006489837498834881,0.032667239584311523,0.03697370573967398,0.014288650466622293,0.03829691175494543,0.0908027293719636,0.023396801450835607,6.925744987486997e-05,0.041740897945487236,0.15251112034911438,74.80155644398377,1295,74.80155644398377
9,0.04502771353672829,0.0608102463724589,0.02346160821145133,0.021153235027967576,0.012596252485242352,0.006489903315593575,0.032667240585285286,0.03699281409316719,0.01430542925270374,0.038320719629705874,0.09080394405448919,0.023396660525019757,6.925798546665884e-05,0.041740760413362596,0.15251110214401242,74.80156651965726,1339,74.80156651965726
10,0.006807895433315995,1.5038266885890834e-07,0.003011989021234291,4.678755026331075e-05,0.00021292839447727735,0.0009895686892035516,0.09649613524567063,0.004221158128167433,0.0001863995636788274,2.1326216367781903e-07,0.0004148065683293426,0.028994092245689277,1.1345386608050097e-06,0.014795747835188226,0.15251841318092438,,1508,
11,0.001570619416618153,0.00013064408825015658,0.016854693247958418,0.023736246791460736,6.677995481779481e-06,0.03248025077199989,6.948673226314594e-05,0.000285311380167602,0.05047389978848183,0.0008533566716725949,0.06906984528870214,2.9323440508224412e-06,0.0005421311827496138,3.8593985395756116e-05,0.15251841318092438,,1406,
12,3.1927180126799414e-06,0.05574636068179637,3.4573564151519644e-05,0.023669505294496813,0.001751716129132912,0.0004622709592338919,0.013224334696753976,0.0002715893876039449,0.036695650202667573,2.6577143125599864e-07,1.893159874024919e-05,0.00013480397008394722,0.0004986642342584677,0.021676940095907163,0.15251841318092438,,1428,
13,7.2918369928981435e-06,0.02180201893977165,0.0004338591347087407,0.0027680814517012176,0.0024249773148397533,1.578037172462948e-07,7.420901274940596e-06,1.0014847216639526e-05,2.5182013847238157e-06,0.019802337833034842,0.00047764399956818596,0.03596344235570363,1.1174122134634255e-06,0.0016479462345366184,0.15251841318092438,,1488,
14,0.01568096627926083,2.3274874559507955e-07,0.004592116786307464,1.188648129749917e-06,7.2543821460356e-06,1.2799491141144543e-07,0.09758613147056984,4.982245152985538e-05,0.09850431722204622,9.786906062136171e-07,2.849927562906865e-06,2.24153698774627e-06,3.844473737387625e-06,0.05555425246469571,0.15251841318092438,,1472,
