 time current
 0 0.0023694653799516854
 0.1000012500156252 -0.0062126588745473714
 0.20000250003125039 0.002707404150083944
 0.30000375004687557 0.0079122669095690826
 0.40000500006250078 -0.003412279802617033
 0.50000625007812594 0.0044810762600373923
 0.60000750009375114 0.0051629501327947764
 0.70000875010937635 -0.0014461960223297061
 0.80001000012500156 -0.0027959953761713136
 0.90001125014062677 0.0064749496523811368
 1.0000125001562519 0.006472114330907686
 1.1000137501718772 -0.0015921472317576323
 1.2000150001875023 0.0039361303319226919
 1.3000162502031276 0.0097203356544805566
 1.4000175002187527 -0.0052166741656624431
 1.500018750234378 0.0026815145597833137
 1.6000200002500031 0.011844506938759372
 1.7000212502656282 0.0042592589898256495
 1.8000225002812535 1.371601448059341e-05
 1.9000237502968786 0.0085623470238336483
 2.0000250003125037 0.0032308646988767242
 2.1000262503281291 -0.0021320026495351379
 2.2000275003437544 0.0050101008376215901
 2.3000287503593797 0.0038251760358698752
 2.4000300003750046 -0.0070916014444240439
 2.5000312503906299 0.0044210683893002624
 2.6000325004062552 0.0067266965560909909
 2.7000337504218801 0.00430331818674538
 2.8000350004375054 -0.0015261852109657989
 2.9000362504531307 0.011406976660632184
 3.0000375004687561 0.0052161579384225956
 3.1000387504843809 -0.0017289920108264937
 3.2000400005000063 0.0017063056718206813
 3.3000412505156316 0.011019601027916562
 3.4000425005312565 -0.0028651233066349425
 3.5000437505468818 0.00066354049067608094
 3.6000450005625071 0.012144903898823925
 3.7000462505781324 0.00047584555530235821
 3.8000475005937573 -0.0017746568618298053
 3.9000487506093826 0.011899690658330577
 4.0000500006250075 0.0050338945195103181
 4.1000512506406332 0.0015311153196515797
 4.2000525006562581 0.0042404826092560625
 4.300053750671883 0.0021702143307873217
 4.4000550006875088 -0.00032954459981657767
 4.5000562507031336 -0.0024788976591196671
 4.6000575007187594 0.0034965549322589287
 4.7000587507343843 0.0012080763457199381
 4.8000600007500092 -0.00070954821815790228
 4.9000612507656349 0.0063101029119928811
 5.0000625007812598 0.005776987941529684
 5.1000637507968847 -0.0043655777115350807
 5.2000650008125104 0.0061950544309029932
 5.3000662508281353 0.012670432932258342
 5.4000675008437602 0.0043291555890322339
 5.500068750859386 -0.0044689567937978647
 5.6000700008750108 0.0097411166680808157
 5.7000712508906357 0.0025820176478796881
 5.8000725009062615 -0.0031438251647519372
 5.9000737509218864 0.0027670334934532465
 6.0000750009375121 0.010373791532350797
 6.100076250953137 -0.0020559716291662436
 6.2000775009687619 -0.0028336329555707007
 6.3000787509843876 0.0062557930378582607
 6.4000800010000125 -0.00017269559824778744
 6.5000812510156374 -0.0059957092699855045
 6.6000825010312631 0.006880877089219143
 6.700083751046888 0.0013566027396375022
 6.8000850010625129 -0.0030929137835541006
 6.9000862510781387 0.0032923107773553391
 7.0000875010937635 0.008843793863814179
 7.1000887511093893 -0.0033293545801993656
 7.2000900011250142 -0.0073886623592293293
 7.3000912511406391 0.005873153517246741
 7.4000925011562648 0.0026768837643997966
 7.5000937511718897 -0.0065508454757915282
 7.6000950011875146 0.0066928016306828453
 7.7000962512031403 0.0078264264601040044
 7.8000975012187652 -0.012335911121699163
 7.9000987512343901 0.0048864685165023718
 8.000100001250015 0.011504163763697534
 8.1001012512656416 -0.0015932191782540143
 8.2001025012812665 -0.00232337808331259
 8.3001037512968914 0.0084597601005088549
 8.4001050013125163 0.001563942594833616
 8.5001062513281411 -0.0054371671736465309
 8.600107501343766 0.0097288751725007651
 8.7001087513593927 0.0069431993049707793
 8.8001100013750175 -0.010853298504624942
 8.9001112513906424 0.0030366094506378968
 9.0001125014062673 0.0027272220594979192
 9.1001137514218922 -0.0050062793525919797
 9.2001150014375188 -0.0022932678790992963
 9.3001162514531437 0.0092434360905998218
 9.4001175014687686 -0.0011307041132601202
 9.5001187514843934 -0.0089101206639571121
 9.6001200015000183 0.0042710128094895147
 9.7001212515156432 0.0089325078038503276
 9.8001225015312698 -0.006853444297385305
 9.9001237515468947 0.00058422015145839226
 10.00012500156252 0.01384678385885859
 10.100126251578144 -0.0024341800898438053
 10.200127501593769 0.0006663846636273369
 10.300128751609396 0.010234860938139162
 10.400130001625021 0.0035560191387407577
 10.500131251640646 -0.0086443280959377852
 10.600132501656271 0.0012740589563952536
 10.700133751671896 0.0082425575356994529
 10.80013500168752 -0.0087111828638018647
 10.900136251703147 -0.0010628680407771629
 11.000137501718772 0.0090209892192164524
 11.100138751734397 -0.0055206701744460011
 11.200140001750022 -0.0072858533119497153
 11.300141251765647 0.0047126899911432386
 11.400142501781271 -0.0043826280206672487
 11.500143751796898 -0.011039315300945415
 11.600145001812523 0.002804501438773276
 11.700146251828148 0.007461872517928226
 11.800147501843773 -0.0066258496538105852
 11.900148751859398 -0.001562837749751929
 12.000150001875024 0.0072661016870433602
 12.100151251890649 -0.0072656355806197843
 12.200152501906274 -0.0061076388230315165
 12.300153751921899 0.0094449542774998688
 12.400155001937524 -0.00067061652711207401
 12.500156251953149 -0.011173005743728662
 12.600157501968775 0.0077688384775157953
 12.7001587519844 0.0076677354796999414
 12.800160002000025 -0.0030996524116747087
 12.90016125201565 -0.0066704272509464993
 13.000162502031275 0.0045782098778511518
 13.100163752046901 -0.0059346541893378242
 13.200165002062526 -0.010349098294966403
 13.300166252078151 0.010375435101861841
 13.400167502093776 0.0017044086646207288
 13.500168752109401 -0.009078581926864367
 13.600170002125026 -0.0013897843842482381
