,p1,p2,p3,p4,p5,p6,p7,p8,Gkr,RMSE,iterations,score
0,0.0009458914663302613,0.0839859552273215,4.9994028713976735e-05,0.04436012518057245,0.10701785687876424,0.019418802881541335,0.008143307948557988,0.02948851509478978,0.1608291805997367,517.3950519390737,723,517.3950519390737
1,0.0009458061161873499,0.08398945209612939,5.00013812613859e-05,0.04435907968449998,0.10701983204529777,0.01941855159977044,0.008143402786788326,0.029488444628973494,0.1608314302368686,517.3950463714625,600,517.3950463714625
2,0.0009459778232211135,0.08398356714277619,5.00091294008005e-05,0.04435759601939225,0.10701951405967586,0.0194175265408292,0.00814344940591992,0.029488248214704395,0.16083048209684075,517.3950344900139,633,517.3950344900139
3,0.0009463305815477075,0.08396888035977845,5.000841488526872e-05,0.04435761147889165,0.10701995242278978,0.019418493469769472,0.008143487311704336,0.029488287122341784,0.160828705162142,517.395045201011,745,517.395045201011
4,0.0009458586905223068,0.08398681608656715,5.0000689502604415e-05,0.04435903038344945,0.10702033836854476,0.01941829509317266,0.008143692644808432,0.02948802243790856,0.16082904169224635,517.3950238783696,1714,517.3950238783696
5,0.000945815234130404,0.08398809793341423,5.0008802694885054e-05,0.044357523301271885,0.10701921040627538,0.01941746597249925,0.008143571176811892,0.029488755226398353,0.16082932518331738,517.3950340412575,684,517.3950340412575
6,0.0009460431076898584,0.08398186631238963,4.9996939503429454e-05,0.044359668913224015,0.10702899549811537,0.019416778556607058,0.00814384325617768,0.029488588289499622,0.16083151669787826,517.3950805967485,951,517.3950805967485
7,0.0009460172786738805,0.08398104461717153,5.000446332749827e-05,0.044358538471626734,0.10702025625143677,0.019418431937788045,0.008143151820185211,0.029488712043420604,0.16083160905541838,517.3950366034773,872,517.3950366034773
8,0.0009456046611750157,0.0839961225311664,4.9992567385112335e-05,0.04436039085155419,0.10701734532509488,0.019419033319785454,0.008143448520640844,0.029488392610859754,0.16082766066602644,517.3950647685203,598,517.3950647685203
9,0.0009467019855295817,0.08395677708600485,5.002437550688708e-05,0.04435492111776232,0.10702196952555519,0.019418120964566056,0.00814344379443249,0.029488367785871408,0.160830207305971,517.3950814480392,812,517.3950814480392
10,1.9887543461186184e-07,0.0004848573440884817,0.060060845360397346,3.905509810856547e-06,1.7361470911988398e-05,5.084613785994192e-05,0.004719766590513856,0.010379969339376438,0.16083299281515454,,723,
11,0.016283183790615722,2.6746071462957162e-05,1.07245928981194e-06,5.4579424297972645e-05,0.0012587538409922702,1.3808218319854598e-05,2.840674844490082e-06,1.323844945167241e-05,0.16083299281515454,,600,
12,7.759240723772975e-06,3.467752947721589e-07,0.00016766745230186751,1.5882113936293974e-05,0.00043125784010494486,0.07448911446581673,0.08153482616373454,0.013959668323571137,0.16083299281515454,,633,
13,1.1409002789964091e-05,1.009106510583186e-07,6.0938817509118186e-06,6.328581774405572e-06,0.050748303643882185,1.3269259615952732e-05,2.6124357156558913e-06,0.0008118937968959243,0.16083299281515454,,745,
14,3.6105689650922805e-07,1.2833404288232694e-06,0.003718676074350868,2.255877779659995e-05,0.00011148677951092765,0.02841206652986672,2.9190182012701074e-05,0.05952027801522964,0.16083299281515454,,1714,
15,0.03369279396234827,0.0014949155725616308,0.002137375314645218,1.7057382297274486e-07,5.578763436503608e-07,1.0134279669033086e-05,0.018067209710375415,0.031351125913844896,0.16083299281515454,,684,
16,9.165081875191238e-07,2.2999718561453064e-05,3.3801326735442287e-07,0.0008097119991699659,1.8174554316618457e-05,6.0239006649370725e-06,0.004948514621477425,0.001370040605929844,0.16083299281515454,,951,
17,2.069812039006838e-07,2.6066337005054165e-06,5.056005423057201e-07,1.7709652848926417e-07,2.0559719021101113e-05,8.545779948126059e-07,0.0015680575859090635,0.000531457006960344,0.16083299281515454,,872,
18,0.005351276937937628,4.016580128366515e-07,0.0038785015261002987,3.6123541594360737e-07,4.845228224005858e-06,6.909792946601188e-07,2.1129435614701948e-05,8.237090553302611e-05,0.16083299281515454,,598,
19,3.442719528921762e-07,0.04551793160455045,0.000490047335334588,0.00036127482120931737,0.037974642218469,0.004557465705053867,0.0029431835173998485,3.672577640076726e-06,0.16083299281515454,,812,
