,p1,p2,p3,p4,p5,p6,p7,p8,Gkr,RMSE,iterations,score
0,0.0016130268547051795,0.07264944940814494,1.925243802169745e-05,0.05220332805581254,0.11018732430580966,0.02310268267502497,0.008882850750635093,0.02950188234690074,0.15307507100291387,2917.735010796989,645,2917.735010796989
1,0.0016130214479012565,0.0726486629253936,1.925179902466481e-05,0.052203538912547566,0.11018750895576433,0.023102504264993,0.00888283803385557,0.029501711345736627,0.15307601777231142,2917.7349847957694,1139,2917.7349847957694
2,0.0016130007669875493,0.07264809320179212,1.925210306013912e-05,0.05220344102203122,0.11018850744658468,0.023102520163339937,0.008882915912779985,0.029501743192118596,0.15307546595956012,2917.735005797262,682,2917.735005797262
3,0.0016129877806390339,0.07265059109011629,1.925184081246928e-05,0.05220362193937478,0.11018546948368875,0.023102705897373465,0.008882590444759152,0.02950176561754146,0.1530764476333938,2917.7350233138773,817,2917.7350233138773
4,0.001613075788062842,0.07265053534516151,1.9252983265118338e-05,0.05220311157400158,0.11019140939393599,0.023102569867348367,0.008883122285243359,0.029501646949930394,0.15307699830460433,2917.7350326573446,862,2917.7350326573446
5,0.0016129318206983114,0.0726465117700633,1.9254055248061215e-05,0.052202750477637255,0.11017622039764288,0.02310258784444044,0.008881751474086898,0.02950218817577137,0.15307764942303503,2917.7349885934254,731,2917.7349885934254
6,0.0016129824908954753,0.0726501467651595,1.925227327353524e-05,0.052203466837068516,0.11018654459109753,0.023102267190633942,0.008882807935751243,0.02950186984924122,0.153076270771466,2917.7349795761206,1161,2917.7349795761206
7,0.0016129566937573387,0.07264670753287707,1.9253629783843426e-05,0.0522029234701511,0.11017711843833713,0.02310265981945085,0.008881814756052665,0.029501959618171855,0.15307825881506737,2917.734960424062,1194,2917.734960424062
8,0.0016129803360729526,0.07264618652820552,1.925340241333954e-05,0.05220298159855287,0.11017661350653031,0.023102612783744318,0.00888186458144651,0.029501993456991407,0.1530770683532926,2917.7349998392747,657,2917.7349998392747
9,0.0016129855084197262,0.07264738109743578,1.9254558729442645e-05,0.052202546865963526,0.11017869970919639,0.02310276011385679,0.00888201261897907,0.02950193913982114,0.15307729902394956,2917.734995995483,508,2917.734995995483
10,1.9887543461186184e-07,0.0004848573440884817,0.060060845360397346,3.905509810856547e-06,1.7361470911988398e-05,5.084613785994192e-05,0.004719766590513856,0.010379969339376438,0.15307511274011742,,645,
11,0.00013144042457464947,0.006256415826915556,0.06263820795560499,0.006569951872564345,1.5743662853975672e-07,6.797397794737219e-07,3.4345498150323057e-07,0.00010475112389568633,0.15307511274011742,,1139,
12,2.0652697104307792e-05,0.0042987757964253566,0.0023386367643665877,4.914047695181996e-06,0.00025568361544169255,0.0032032224459120746,0.0008069844057613554,2.450790019226075e-07,0.15307511274011742,,682,
13,0.00882650435861752,9.436340827954209e-06,3.5515065881561213e-06,9.073714331076021e-07,5.716142661218549e-07,8.393330735875404e-07,2.649976333809999e-06,1.6006553897399606e-07,0.15307511274011742,,817,
14,9.806571153217758e-06,0.02954818977083746,7.106380997324044e-07,1.4323165524644306e-06,2.2685853324805285e-06,3.355620084064909e-05,0.01121980308193783,4.5607078740412545e-06,0.15307511274011742,,862,
15,0.0013919962386535977,0.08961106120544451,0.01468674891588547,0.010812379407371434,5.580375521637569e-07,1.9312319331517046e-07,0.013718827385170546,1.093478982617106e-05,0.15307511274011742,,731,
16,0.023430449924246633,0.023288489880647512,7.2322874764831816e-06,3.9147275874125054e-05,0.027404799196636433,0.00032387909645831075,2.8406659080052183e-07,0.0003455635203228282,0.15307511274011742,,1161,
17,1.9984340531446811e-07,1.9138261448701283e-07,0.006411112244786149,0.08450707394938936,4.22460718555953e-06,0.007523237901884111,1.88120086912485e-07,0.02803933591634717,0.15307511274011742,,1194,
18,0.008389192911119444,3.2682377789181764e-07,1.0396324876006675e-05,0.0004817009396916826,0.01022116573844135,0.0009386199166919293,0.009348840427569097,9.418746414369062e-05,0.15307511274011742,,657,
19,0.003725488393613717,9.153109021416642e-06,0.0006010025273592659,0.0036956973337972454,1.5960779836682337e-05,6.004926453031256e-05,0.0009672217583410923,2.952044283156565e-07,0.15307511274011742,,508,
