,p1,p2,p3,p4,p5,p6,p7,p8,Gkr,RMSE,iterations,score
0,0.0016895230640170988,0.03685082049066871,4.2795171910288785e-05,0.04595320752694372,0.09341394280257077,0.021764756722827395,0.0073785779777881125,0.029693620251115736,0.1635679089880819,1688.6574110547704,878,1688.6574110547704
1,0.0016895332958644807,0.0368508334351313,4.279398897276035e-05,0.04595363543481658,0.0934130734205974,0.02176505984995188,0.007378495392874426,0.029693183833030903,0.16356998218745697,1688.6574359161498,618,1688.6574359161498
2,0.00168981074439393,0.036847906998135026,4.280429155855482e-05,0.04595158983099325,0.09341086801672355,0.021765209159391046,0.007378088290808401,0.029693630512283055,0.1635713230461496,1688.657429119493,462,1688.657429119493
3,0.0016894411220283163,0.036851968313371807,4.2789668882517286e-05,0.04595436924345109,0.09341392460855216,0.021764869915564405,0.007378546051373858,0.029694175263828948,0.16356635432274724,1688.6574339402578,652,1688.6574339402578
4,0.0016895613311398868,0.036852000600718596,4.2792508122209564e-05,0.04595366039386246,0.09341310250384705,0.021764927485860276,0.007378559441174814,0.029694155489207563,0.16356433223135247,1688.6574198736635,759,1688.6574198736635
5,0.0016895422433842113,0.03685007390576486,4.279340041406021e-05,0.045953673869297364,0.0934102927237467,0.021765185246115714,0.007378188942355927,0.029694074907444853,0.16356730693482616,1688.6574310068193,694,1688.6574310068193
6,0.001689328752709786,0.036853697275377226,4.2786610999700284e-05,0.04595500699967554,0.09341398378659835,0.021764771547312354,0.007378639914431265,0.02969366692777653,0.16356619359707056,1688.6574602392902,826,1688.6574602392902
7,0.0016895831555575553,0.03684984236124375,4.2794189292141603e-05,0.04595355978158829,0.09341334020204058,0.02176479962718074,0.0073784674973975325,0.0296936180586618,0.16356984079572795,1688.6574324041471,741,1688.6574324041471
8,0.0016896246542528392,0.03684888438846238,4.280512527906707e-05,0.04595135552287252,0.09340872541957154,0.021765707298001598,0.007378106200745588,0.02969334692593634,0.16357112542347677,1688.657446643799,557,1688.657446643799
9,0.0016895997362225575,0.03685163216578545,4.279090684740738e-05,0.04595415208016979,0.09341359297179103,0.021764763642717466,0.0073785557967250975,0.029694145718760778,0.16356456624144855,1688.6574233878302,620,1688.6574233878302
10,1.9887543461186184e-07,0.0004848573440884817,0.060060845360397346,3.905509810856547e-06,1.7361470911988398e-05,5.084613785994192e-05,0.004719766590513856,0.010379969339376438,0.16357039356692568,,878,
11,1.5854130243613706e-06,1.9887041512267315e-05,0.0002533144448081343,2.2337244857171024e-05,9.397022641769398e-05,0.0024778883373499454,0.00014951123503596916,1.6286821052582293e-05,0.16357039356692568,,618,
12,0.00043568578652568784,0.003906498599410537,0.010043113222972645,2.565142444414241e-05,0.00010008018197535448,0.002972030448554255,3.7959965874511486e-06,0.0013627908814647974,0.16357039356692568,,462,
13,0.00032277441085149075,5.794331962232772e-06,0.0005054215351083757,0.0011895588576805898,1.456405774126253e-06,0.0001012712515920898,0.0015115689317426238,0.0015092108268660936,0.16357039356692568,,652,
14,4.937678333350309e-07,1.0757715291300813e-06,0.005080662684163197,7.172309620618163e-05,0.005333940364257133,0.00027872076277972354,2.8726713930559827e-07,3.9545152337666985e-05,0.16357039356692568,,759,
15,0.00017783452494479098,0.0003705349116887179,0.013968219797741833,0.0001141200080315282,8.109710687087242e-06,0.0011983727573187243,3.2337796249150167e-06,0.02353474609801915,0.16357039356692568,,694,
16,0.0016512776392839836,0.010038387037668541,0.028988372352267908,1.0572613804907436e-05,1.4171034112787626e-07,6.0270094763154996e-05,0.03234447499542881,5.542880902319402e-07,0.16357039356692568,,826,
17,1.0966493904676733e-05,4.3838883053850355e-05,0.03178728057552665,0.0006564536050327472,0.02226795930569385,0.06488461303392896,0.0945309307884755,0.002031979753509203,0.16357039356692568,,741,
18,5.847817438047544e-07,6.039203619168556e-06,1.816615013945177e-05,2.852813861438256e-07,0.00251216852355319,0.0005544236984507381,3.023083712181946e-07,4.585176198667536e-06,0.16357039356692568,,557,
19,1.0547357797075562e-07,5.995020879085557e-06,6.491158309459258e-06,2.4193723218193006e-06,0.0006608498386671408,0.005297566821718304,0.0019543024424921117,0.016201064581633336,0.16357039356692568,,620,
