,b_a0_a,b_a0_b,k_f_a,a_a0_a,a_a0_b,b_1_a,b_1_b,k_b_a,a_a1_a,a_a1_b,a_1_a,a_1_b,b_a1_a,b_a1_b,g_Kr,RMSE,iterations,score
0,0.047842201938126064,0.06257338724809045,0.02378766735732267,0.021006803183208533,0.01207323414457116,0.006495110558350834,0.032669403695659266,0.03674633671005626,0.014714915444293045,0.03801238714852201,0.09082169797178924,0.023410945169466884,6.944148403499853e-05,0.04171495032246972,0.1523863856192695,139.237510277522,1223,139.237510277522
1,0.047755266360188654,0.06255746227456668,0.02380211239845554,0.021000430955323595,0.01219918449005896,0.006494819409466656,0.032669831992267646,0.036686868339442326,0.014665677035857107,0.037911886203977306,0.09081882895222194,0.023410011614565462,6.946140687905671e-05,0.04171296708160741,0.15238922051981316,139.2376594770192,1613,139.2376594770192
2,0.04780540404348194,0.06258234092643909,0.02379117700160024,0.021038798978583736,0.012016372717203938,0.00649519264092477,0.03266953003136711,0.036768821766150976,0.014690113763492668,0.03807372129740153,0.0908213279683763,0.023411215405220506,6.940654581584146e-05,0.04171874954006752,0.15238377663738187,139.23748084026343,1104,139.23748084026343
3,0.04844194468302963,0.0627768066187351,0.023746637118921877,0.021324635300850776,0.011712320547143393,0.00649554937667457,0.03266869100935519,0.0364821080245204,0.014600128917929065,0.03818011072953288,0.09082641229062123,0.02341226527942416,6.938238868248815e-05,0.04172131531124028,0.15238410028308758,139.23739575676433,1272,139.23739575676433
4,0.048398569115816484,0.06276775828131965,0.023745853717964754,0.02131596474299213,0.011718456767090577,0.006495582020115428,0.03266873400118962,0.03650241740238717,0.01460237951520614,0.038186077955505604,0.0908263654754141,0.023412289938908527,6.937771010540831e-05,0.04172181283389093,0.15238327061799672,139.23739589123392,1379,139.23739589123392
5,0.048647046188898174,0.06285192441380297,0.023728130585846025,0.021449606937847386,0.011593084319537303,0.006495661625474074,0.03266857830619984,0.03637682784827165,0.014549253312666249,0.03823278079180704,0.09082750964052654,0.023412751159250022,6.93609123091402e-05,0.0417236523734391,0.1523830590388252,139.2374082664695,1188,139.2374082664695
6,0.04810157663740292,0.06267023345959673,0.023768876691870753,0.021159912731859912,0.011864193115168363,0.006495449200022491,0.03266912300238015,0.036657244895181684,0.014664512023206911,0.03813302853376245,0.09082481067494516,0.023411730919323925,6.939544252261058e-05,0.04171988566946231,0.15238346104087427,139.237418640981,1231,139.237418640981
7,0.048507201650802224,0.06281441330470526,0.02373236390476246,0.02140711213529671,0.01162068632411057,0.006495681600498634,0.0326686853330166,0.03643899778540633,0.014559728290295983,0.038249533282736885,0.09082722220758023,0.023412616731384377,6.93506186013643e-05,0.041724772377646546,0.15238242608256233,139.23740474838243,1277,139.23740474838243
8,0.047756301732602424,0.06251585746608274,0.02375362104201509,0.020961446503027354,0.012055677877185348,0.006495352018657243,0.03266885584381984,0.03675317126706708,0.014750261224753047,0.038097533694395065,0.09082502608521835,0.02341174820697999,6.943162510300268e-05,0.04171583433059348,0.15238505961860285,139.23750723535207,1238,139.23750723535207
9,0.048419882765305275,0.06277696865745888,0.023747256371569388,0.02133149519428121,0.011717556366715027,0.006495554382127906,0.03266885580087085,0.036487033627906874,0.014591435934762842,0.03817852353832772,0.09082596073315072,0.023412135677104776,6.937807378151036e-05,0.041721771545883614,0.15238353494910575,139.23739536644993,1993,139.23739536644993
10,0.006807895433315995,1.5038266885890834e-07,0.003011989021234291,4.678755026331075e-05,0.00021292839447727735,0.0009895686892035516,0.09649613524567063,0.004221158128167433,0.0001863995636788274,2.1326216367781903e-07,0.0004148065683293426,0.028994092245689277,1.1345386608050097e-06,0.014795747835188226,0.15241439672402718,,1223,
11,0.0013632731210754467,1.7349049208933713e-06,1.4024801202426364e-05,8.02668191316834e-07,1.237091707280736e-07,0.0009361975374604723,2.469891280835597e-06,0.0004926586951543725,0.004120818383924902,0.028040313620746157,0.0006939672689117515,0.009320898399700748,4.5596393554882765e-06,0.006279509959997641,0.15241439672402718,,1613,
12,0.001425594681220901,0.011874605527680134,0.0018212589061995723,0.010627391423887174,3.1722042723520955e-05,0.003070274780488611,1.2774951728347977e-06,0.0007414692502046122,0.010569980757648097,0.059883909538132045,1.795745105610639e-06,0.004057845313425424,2.2773600954453763e-07,8.807576081709041e-07,0.15241439672402718,,1104,
13,0.03374378471927898,5.243955657503207e-05,7.25578258342833e-05,0.0003427499137138579,1.2323266792573317e-07,0.00016238972927512288,9.355121647546168e-06,0.08005479296562533,1.909054738748455e-06,0.020682331270999506,0.006657841932699779,2.376722406487777e-06,0.09435216436377317,1.4943577289676121e-06,0.15241439672402718,,1272,
14,6.824796105608533e-07,1.3610050918519732e-06,3.718561274303121e-07,1.0425352160204072e-05,4.241731850053519e-06,0.0028700231327430286,2.037839070290134e-06,2.1288936329264594e-05,5.628294853494781e-06,3.8261535506518535e-05,4.5117286911661956e-07,0.008964008875471887,2.1753423269005118e-05,9.831650240492941e-06,0.15241439672402718,,1379,
15,2.3988713879873053e-05,0.0011566387011699372,3.8284386196370315e-06,0.04893604227544243,2.4151486238003515e-05,3.52259341779082e-05,0.09227698010052982,7.546544590507187e-05,2.5862722701186466e-06,0.0001234314111178882,2.443639822552517e-06,0.005995347192920645,1.5235474539184172e-07,0.0020217691299063566,0.15241439672402718,,1188,
16,0.00032649673621207325,2.946243979448846e-06,0.0001533266637332294,0.007675312807250818,7.217282467526658e-06,0.00013080847092030508,2.5435673364082828e-06,0.0027251996982281287,0.07358472555920662,0.029841894360788806,2.6483318309120882e-06,0.0007887627707614411,2.414447009648316e-05,0.0004901041751227056,0.15241439672402718,,1231,
17,0.0007575006261594976,0.00026625619690798724,0.024470135503270464,0.002376773876513367,0.003343740302654486,0.029319249963522843,5.1686350989030937e-05,0.016331978768113303,0.03252630893545142,1.0450206215548476e-05,6.009693889466349e-06,0.000958672818950613,0.024019109814915247,0.006584118703440729,0.15241439672402718,,1277,
18,0.008337165458330145,2.2577501480454627e-07,7.582967295881385e-07,0.002541566293120952,0.009674928555980145,0.0009549466938298589,0.00011167893949143473,0.0001727281879464121,1.4279398610231253e-06,0.05537940208746343,5.682844142414087e-07,0.00023978304690063385,0.01131697018138233,0.0059327489599068995,0.15241439672402718,,1238,
19,4.4249607075180557e-07,0.00014112822513086918,0.011685909466120374,5.407575039403993e-05,5.208003212664363e-05,0.0021649819558529977,0.0863451474180265,3.9604242932613434e-05,3.8648120841934136e-05,5.698364410019717e-07,1.2110921285253531e-05,0.013675586487510416,6.924034253467037e-06,0.0014825244031477856,0.15241439672402718,,1993,
