,p1,p2,p3,p4,p5,p6,p7,p8,Gkr,RMSE,iterations,score
0,0.001566054431948973,0.07913505190380812,2.2309804702421586e-05,0.05113284585973431,0.0958610134281182,0.02391796377530331,0.007053792369898102,0.03136990704750125,0.15460337252557507,705.3373453706462,519,705.3373453706462
1,0.001566037191967821,0.07913339499753853,2.230821236840417e-05,0.05113379035018437,0.09586378360260799,0.023917255806445006,0.0070538925936051424,0.03136992616079561,0.15460597647990043,705.3373275096227,591,705.3373275096227
2,0.0015660881511135789,0.07913607298401255,2.2309751004960713e-05,0.05113289980726815,0.09586331071802033,0.02391848802609429,0.0070539104192314335,0.03136933285026782,0.1546041095849526,705.3373308140569,1202,705.3373308140569
3,0.001565947869676698,0.07913242045535838,2.231488631474646e-05,0.05113079041260943,0.09585768878614448,0.02391907783494005,0.007053671341968886,0.03136953660217623,0.15460169929608497,705.3373898708692,514,705.3373898708692
4,0.0015659906720983563,0.07913508594310058,2.230538951784857e-05,0.05113471746597582,0.09586578900426844,0.023917376560206934,0.0070540367132616395,0.03136899096958023,0.15460738660360465,705.3373326469163,609,705.3373326469163
5,0.0015661141295073074,0.07913571379453138,2.2309751982366285e-05,0.05113295091365385,0.09586114635536454,0.023918526725546892,0.007053763316680185,0.03136930721683272,0.15460367008709183,705.3373482231328,506,705.3373482231328
6,0.0015660675043117514,0.07913566329750994,2.2309874460947344e-05,0.05113276485080655,0.09586206988067979,0.02391839142075652,0.007053974458727547,0.03136946112550849,0.15460219571933498,705.3373436164716,513,705.3373436164716
7,0.0015660456940357348,0.07913588388918621,2.2307942138638794e-05,0.051133453942784325,0.09586437796825859,0.023917651571548727,0.007054068544944809,0.031369506394699556,0.15460406457076137,705.3373237192216,1155,705.3373237192216
8,0.0015660640537060757,0.0791355817658168,2.2308387790492847e-05,0.051133374497411135,0.09586304172238665,0.023917516649136515,0.007053971178618055,0.03136973885904157,0.1546033703726413,705.3373428617203,493,705.3373428617203
9,0.001566075245433668,0.07913587739620377,2.2308441222378597e-05,0.051133278002912536,0.09586365832104041,0.023918201841539068,0.007054039218666064,0.0313692956708243,0.15460263742583719,705.3373279634685,1079,705.3373279634685
10,1.9887543461186184e-07,0.0004848573440884817,0.060060845360397346,3.905509810856547e-06,1.7361470911988398e-05,5.084613785994192e-05,0.004719766590513856,0.010379969339376438,0.15460739281017327,,519,
11,1.07482775139316e-07,1.0713030091290737e-07,1.728763509353459e-05,2.6462320298612864e-05,0.0002220667964604614,1.1364533584057955e-05,0.0005346735592430563,0.00461395510785372,0.15460739281017327,,591,
12,1.6998149955592333e-06,0.03036061093285613,9.939691671506669e-05,1.1502409972195567e-05,6.482280453342407e-07,8.839558151320313e-07,0.0023433324780425782,0.0001706000143779142,0.15460739281017327,,1202,
13,1.6659771513486824e-06,0.0010837578054964823,2.631519520057524e-06,0.0003697822035740835,2.8571134429143708e-05,0.0002492124670946311,9.841713360395595e-05,6.91781502961101e-05,0.15460739281017327,,514,
14,1.18312681413524e-06,1.5941347478054689e-06,0.01726100793943804,0.013929853304129566,7.356355779785504e-05,0.0023006443725647648,0.0018631185049976936,3.079803028717434e-06,0.15460739281017327,,609,
15,1.6601943773344343e-06,0.00012906233681509184,0.009207286155583388,0.0007505399531508844,0.003925556619327871,6.045216500228427e-06,0.004867880977358475,0.06141198075644376,0.15460739281017327,,506,
16,1.8957999655872357e-07,2.748706196852419e-07,2.155029284917823e-07,0.011492429057368667,2.2119399901609343e-07,5.79163193150518e-06,1.8564863763973264e-05,0.002383583026177343,0.15460739281017327,,513,
17,0.0014376672170831669,4.858510373687483e-07,2.10971805958261e-05,7.185940489172397e-05,0.07426561696296063,5.294910530146864e-05,2.6154358085316697e-06,0.04485609883405129,0.15460739281017327,,1155,
18,2.488237990050981e-07,0.00038939413680551466,0.0003750726527507225,0.04689902655677603,0.00014993666633238018,2.168043984051453e-07,0.0001038095872888745,0.003160597365016484,0.15460739281017327,,493,
19,0.008349153695675418,4.948231044497144e-06,0.0001850249658785792,0.046169707556367214,1.82704786973525e-05,0.0021383067775968636,0.00027181496005557166,7.172302020950548e-07,0.15460739281017327,,1079,
