,p1,p2,p3,p4,p5,p6,p7,p8,Gkr,RMSE,iterations
0,0.00021487018457959521,0.08505987506616633,3.68701089305196e-05,0.05111061886589872,0.08427154375708673,0.010388391914384704,0.008893054103213446,0.03506919879251817,0.08753081465077406,449.7980474540983,552
1,0.00021486682691207785,0.08506141639736767,3.6868865937914723e-05,0.05111085454678448,0.08427077587544227,0.010389115806862826,0.008892940790752268,0.035068589228881376,0.08753081465077406,449.79804775996735,640
2,0.00021486765653116875,0.08506141610084601,3.687304122717037e-05,0.05110979194132331,0.08426402684570522,0.010390945736732646,0.008892304216360008,0.03506707612746901,0.08753081465077406,449.7980528737704,689
3,0.00021486484813088645,0.08506020399432143,3.6869504510956844e-05,0.051110845913582365,0.08426560632835191,0.010389786631790224,0.008892410932238182,0.03506819628184511,0.08753081465077406,449.79805074619776,624
4,0.00021487139177324972,0.08506082031253474,3.687011749976192e-05,0.05111073307217755,0.08426880939177663,0.010388989072930063,0.00889285643521518,0.03506874525454157,0.08753081465077406,449.79804916180905,641
5,0.00021487551948751407,0.08505989775596762,3.686898344925506e-05,0.0511108356950452,0.08427192243708002,0.010388543555931428,0.008893085014422406,0.035069033313303695,0.08753081465077406,449.7980466172932,636
6,0.0002148702196788027,0.08506024013144024,3.687119880795878e-05,0.05111042141970335,0.08427095817289489,0.010388418379621392,0.008893105606594384,0.03506941945836309,0.08753081465077406,449.79804845033186,876
7,0.00021486795181424348,0.085057638770853,3.686884413795812e-05,0.05111084220933365,0.08427702345742655,0.010389010591459573,0.008893685495367265,0.035068397250507005,0.08753081465077406,449.7980445663728,588
8,0.00021485667961666913,0.0850618732284802,3.6868786462816055e-05,0.051110996544083666,0.08426943795138074,0.010388871368841967,0.008892918000175418,0.03506866642801125,0.08753081465077406,449.79804687092457,892
9,0.00021486570154674605,0.08506115236213134,3.687069006410839e-05,0.05111044404799161,0.08427312173995727,0.010388767232529126,0.008893229812274752,0.035069103439342164,0.08753081465077406,449.7980480822281,733
10,0.0002148684294494008,0.08506093401322228,3.6869999965694716e-05,0.05111053066945915,0.08426885616541079,0.010388810621822342,0.008892905550731568,0.03506860524279164,0.08753081465077406,449.7980481014499,731
11,0.00021487608906400353,0.08506004349671054,3.686838006983522e-05,0.05111107658848224,0.08427192255371922,0.010388539642242836,0.008893088759294385,0.035069084066577424,0.08753081465077406,449.7980465091851,1002
12,0.0002148672135226523,0.08506098697864968,3.6871113482664265e-05,0.05111035865816685,0.08427094755511291,0.010388431469550726,0.008893123520519273,0.03506925668036662,0.08753081465077406,449.7980469045187,1193
13,0.00021487279651851018,0.08506037318815608,3.686918935950165e-05,0.051110796439561304,0.08427252850197336,0.01038864426259788,0.008893136456395346,0.03506883542032956,0.08753081465077406,449.7980471948134,1191
14,0.0002148613787762212,0.08506242595950583,3.686798176156573e-05,0.05111121335042587,0.08426997253970829,0.010388797050192291,0.008892902541615405,0.035068659676996745,0.08753081465077406,449.7980477201212,693
15,0.00021487620721847523,0.08506102986797788,3.686879031118928e-05,0.05111097829323216,0.08427062626294432,0.01038863579992959,0.008892853755508705,0.03506942209349476,0.08753081465077406,449.79804840162586,795
16,0.0002148675038752885,0.08506045022345475,3.6869403200344886e-05,0.051110850114047306,0.08427170121664555,0.010387770454152186,0.008893167130543916,0.035069510181080774,0.08753081465077406,449.79804888553934,610
17,0.00021486759240827151,0.08506259973565179,3.6870411793274634e-05,0.05111050893170009,0.08427166764417904,0.010388947284397832,0.008893077416611807,0.03506924010965567,0.08753081465077406,449.798048548135,1168
18,0.0002148602377292278,0.08506195561718859,3.687058566733901e-05,0.051110486150986,0.08427167742173651,0.010388870803475366,0.008893107361095713,0.035069206436585044,0.08753081465077406,449.79804715481225,801
19,0.00021486461282997928,0.08506175237678755,3.6868382290442466e-05,0.051111015271638374,0.08426976369178339,0.010388983543568304,0.008892915028852059,0.03506863723611033,0.08753081465077406,449.79804642409243,722
