,p1,p2,p3,p4,p5,p6,p7,p8,Gkr,RMSE,iterations
0,0.00021435756693473636,0.05836191035679078,2.8326932232393835e-05,0.05838984407747585,0.0945371560943396,0.008472420947839872,0.0028228437144975915,0.02791697423528794,0.3048,253.63389346221186,725
1,0.00021434500250619608,0.05836378712057438,2.8328963977914884e-05,0.058389503439300446,0.09453596447149554,0.008471978420501193,0.0028228759600744937,0.027917345028013005,0.3048,253.6338854645221,581
2,0.00021435793029289148,0.05836145549972211,2.832806062801431e-05,0.05838954834819855,0.09453721587857272,0.008472041746033731,0.0028228626576492096,0.02791725074839064,0.3048,253.6338880305519,620
3,0.0002143384404807879,0.058362551534649,2.8328037274348346e-05,0.05838946896107906,0.0945367775347432,0.00847223206096623,0.0028228670259604826,0.02791726470800179,0.3048,253.6338907870629,652
4,0.00021433619571381514,0.058364362871903136,2.8328274368697626e-05,0.05838964923780279,0.09452174735567333,0.008470352982861062,0.0028224113859645684,0.027918925598090946,0.3048,253.63389795333333,633
5,0.00021434432966011317,0.058363406274970706,2.832806651988e-05,0.058389663186932506,0.09453520361879178,0.0084721142031118,0.0028228311865123286,0.027917170575778194,0.3048,253.633891258135,516
6,0.00021433985585113906,0.05836473752389041,2.8327933965358013e-05,0.058389948570231595,0.09453345508484902,0.008472116073636744,0.0028227601553813416,0.02791745217704161,0.3048,253.6339016351238,560
7,0.0002143424914908028,0.05836356210701183,2.83278907371113e-05,0.0583897485940509,0.09453664403333138,0.008471746093640996,0.0028228588988740123,0.027917427450419547,0.3048,253.6338835400843,684
8,0.00021433215224602391,0.05836360715819251,2.8327512962420907e-05,0.0583898715457855,0.09452272055540395,0.0084704231879547,0.002822468378076522,0.027918958722177263,0.3048,253.6338998046918,566
9,0.0002143380237130973,0.058364851527869084,2.832732927974258e-05,0.058389905731600515,0.09453419344988294,0.008471855299234306,0.0028227910401059115,0.027917272892877577,0.3048,253.6338904279569,587
10,0.0002143356579776995,0.058363490185815846,2.8327741358907865e-05,0.05838974915985348,0.09452230284111643,0.008470225278055535,0.002822445897629695,0.027919031044033104,0.3048,253.6338878197597,989
11,0.00021434773054663682,0.05836375214934551,2.832658636691436e-05,0.05839030216048244,0.09453659334253738,0.00847193651322218,0.002822832200161092,0.02791730046604532,0.3048,253.63388757459043,850
12,0.00021432603196112825,0.058363866160359185,2.832846984293093e-05,0.05838935298945633,0.09451890433291793,0.0084698398754718,0.00282236588731484,0.0279192945789968,0.3048,253.63389598075761,531
13,0.00021434900192093923,0.05836362488968045,2.8328735892137117e-05,0.05838972633568288,0.09453554841867222,0.00847194672125123,0.0028227776484587505,0.027917754086454732,0.3048,253.63388926202373,715
14,0.00021434947995252273,0.05836289889783861,2.832844454430453e-05,0.05838961597211035,0.09453652345809356,0.008471621222051898,0.002822860115550454,0.027917941496247777,0.3048,253.63388378961673,627
15,0.0002143415661645769,0.05836198293202703,2.8326773109362623e-05,0.05839004658069666,0.09453862177378326,0.008471359188731988,0.00282290334860407,0.02791794152181147,0.3048,253.63389020695837,577
16,0.00021434511385149942,0.058364071842099186,2.8327193591872772e-05,0.0583899426008978,0.09453652970297625,0.008471717957170463,0.0028228582092745995,0.027917359082927046,0.3048,253.6338865057399,685
17,0.00021433617287343977,0.05836169550488357,2.832946270425204e-05,0.05838884560972116,0.09452310330959464,0.008470571400905886,0.002822496468954433,0.027918447107022654,0.3048,253.63389713056313,780
18,0.00021434286949871366,0.05836392725693379,2.8328357149451493e-05,0.05838945402083981,0.09453649323262495,0.008471231339311871,0.0028228808014630615,0.02791776937600307,0.3048,253.63388205160066,774
19,0.0002143613076709315,0.05836140145585147,2.8328747275537708e-05,0.05838952047737398,0.09453873135591392,0.008471747690057157,0.0028229155549247403,0.027917515591356187,0.3048,253.63388292820585,779
