,p1,p2,p3,p4,p5,p6,p7,p8,Gkr,RMSE,iterations
0,0.00038031536710089964,0.05685795153473857,3.328284241489855e-05,0.05914343208600604,0.09479821947876331,0.01026572224927291,0.0014419521148996883,0.024821557990469263,0.6096,1412.2846748535294,542
1,0.0003803970905665164,0.05685361477652919,3.328310480313687e-05,0.059143139869230255,0.09479670367203415,0.010265606291171693,0.001441936055790434,0.024821457645980434,0.6096,1412.284674358645,517
2,0.0003803649325419922,0.05685614153045707,3.32813676554665e-05,0.05914365563680245,0.09480073543654234,0.010265628068222524,0.001441988784469458,0.024821473739851593,0.6096,1412.2847109993406,538
3,0.00038037488595598804,0.056854106265559506,3.328295554554569e-05,0.0591431175977818,0.09479834129465504,0.010265676140411378,0.0014419863669860578,0.024821210955020066,0.6096,1412.2846738317564,647
4,0.0003803694001185545,0.056856563184286106,3.328669425314311e-05,0.059142450156751625,0.09479185097587539,0.010265695916571739,0.0014418508359913416,0.024821930388631373,0.6096,1412.2846399378666,622
5,0.0003803853319579465,0.056855167232183236,3.329083376419122e-05,0.05914138608333784,0.09479032671409264,0.010266137140052678,0.0014418228208794843,0.024822058108193445,0.6096,1412.28468096669,538
6,0.00038038971836286346,0.05685418830590195,3.328557611754237e-05,0.05914274812104882,0.09479613913400925,0.010265829480227792,0.0014419191750903706,0.024821780883962384,0.6096,1412.2846628564432,568
7,0.00038040663482168493,0.05685380061941555,3.3287638387534474e-05,0.059142064982361076,0.09479330650464203,0.010265683719213471,0.001441874519581607,0.024821777111802876,0.6096,1412.2846785122388,552
8,0.00038038889360354967,0.05685585742045722,3.3287828089771133e-05,0.059142206545804675,0.09478890913941962,0.010265977651930474,0.0014417541380465585,0.024822341123982666,0.6096,1412.2846719692077,704
9,0.00038034250429034184,0.056856938123213865,3.328623636629978e-05,0.05914247521092528,0.09479030708769297,0.01026601092940981,0.001441812236022461,0.024822058422584944,0.6096,1412.2846418009447,907
10,0.0003803948441867405,0.05685491808034879,3.328645614329456e-05,0.05914256127775447,0.09479034473687509,0.010266046342981538,0.001441837260099515,0.024821770891402008,0.6096,1412.2846730464253,861
11,0.00038040461193163827,0.0568545976418772,3.328337104687667e-05,0.05914321872641324,0.09479213721389716,0.010265509620657032,0.001441810932031173,0.024822055931333836,0.6096,1412.2846755551147,832
12,0.0003803611182547831,0.05685673541940201,3.328307923123498e-05,0.059143278995132095,0.09479650418579506,0.010265791554660215,0.0014418898855714612,0.02482176635598506,0.6096,1412.2846497152311,821
13,0.00038036005818611386,0.056855727166807764,3.3288052158354306e-05,0.059142094496169355,0.0947930832196914,0.0102662952760145,0.001441884433013264,0.024821734995827974,0.6096,1412.2846728467787,1001
14,0.00038035776632777224,0.05685557418420827,3.328447190342527e-05,0.05914304070178883,0.09479249821649317,0.010266069868178417,0.0014418814363515945,0.024821652588420125,0.6096,1412.2846997528227,635
15,0.00038039038414065915,0.056853668674144264,3.328565613651274e-05,0.05914267289124729,0.09479333187049774,0.010265846299461858,0.0014418993120688427,0.024821612611277723,0.6096,1412.284635333797,811
16,0.0003804078675548021,0.056854421392751486,3.328794416436104e-05,0.0591421279789453,0.09479150005658775,0.010265779349738985,0.001441800556613291,0.02482232161929761,0.6096,1412.284659598063,523
17,0.0003803243288864223,0.05685817870440816,3.3277653598047144e-05,0.05914462605714673,0.09479354333846804,0.010266107606342566,0.00144183945561388,0.024821574163872408,0.6096,1412.2847087904822,631
18,0.0003803810698936139,0.05685637995142854,3.328456858040978e-05,0.05914310251335184,0.09479433213756516,0.010265682904217156,0.0014418799463634532,0.02482193955944898,0.6096,1412.284660052805,700
19,0.00038038016415884747,0.0568536831425628,3.3280715019269385e-05,0.05914399019614231,0.09479463739623373,0.010265671257803682,0.001441872887659833,0.024822003320608365,0.6096,1412.284678356075,624
