,p1,p2,p3,p4,p5,p6,p7,p8,Gkr,RMSE,iterations
0,0.00022573030973982132,0.06989880113752757,3.477945331080928e-05,0.05453009306290988,0.08713687513782052,0.0088773300861308,0.005148743098526044,0.031617591336796216,0.1524,354.5134346307258,890
1,0.00022572850548365772,0.0698989845449115,3.477948998040198e-05,0.05453010803029749,0.08713690702414814,0.008877147198165066,0.005148744386336329,0.03161772204933624,0.1524,354.5134354906695,662
2,0.0002257273141093915,0.06989890765824124,3.477936608523528e-05,0.054530099520242556,0.08713628486468568,0.008877295876195318,0.005148697739066352,0.031617662072399286,0.1524,354.51343492427156,725
3,0.00022573062954147233,0.069898982411106,3.47791091769897e-05,0.05453016350109771,0.08713792535038087,0.008877159796883843,0.00514882064585277,0.031617555038573414,0.1524,354.5134340591772,529
4,0.0002257295747133238,0.06989882244698363,3.477918886922283e-05,0.05453020199670999,0.08713746391125139,0.008877325583687938,0.005148781015611976,0.03161757450257899,0.1524,354.5134359092638,561
5,0.00022572858932673736,0.06989920322475833,3.4779564601387826e-05,0.0545300704571575,0.08713803414384187,0.00887730183986804,0.005148816782329286,0.03161758367755914,0.1524,354.51343411336927,667
6,0.00022572939874232782,0.06989906786741124,3.477967782162549e-05,0.054530052081481845,0.08713752685178104,0.008877347007152345,0.005148810328244182,0.031617480104162654,0.1524,354.5134359052839,519
7,0.0002257315689352751,0.06989864003238147,3.477920435076569e-05,0.05453017699499162,0.08713694152542986,0.008877187090434578,0.005148739529081039,0.03161775169985181,0.1524,354.5134360170582,682
8,0.00022573088751204259,0.0698986552597229,3.4779094636775786e-05,0.05453020631190455,0.08713806893843999,0.008877271811883563,0.005148814422928521,0.031617610859148146,0.1524,354.51343491537244,502
9,0.00022572876395356481,0.06989910898443688,3.477948927403256e-05,0.05453009003717311,0.08713748383145672,0.008877201403247997,0.005148793403793264,0.03161766372565738,0.1524,354.51343469890577,553
10,0.00022573211593350466,0.06989894819578915,3.477915197685547e-05,0.05453019347767314,0.08713776725277608,0.00887721671107049,0.005148783006081649,0.03161768385193045,0.1524,354.5134341075616,724
11,0.00022572836086765538,0.06989894559062709,3.477997088984921e-05,0.05452997636873556,0.08713718544477954,0.00887717318952449,0.005148785836775282,0.03161767278002209,0.1524,354.51343396297557,1187
12,0.0002257233580461249,0.06989960975312082,3.4779433136100723e-05,0.05453010668370159,0.08713612860772985,0.008877265206617201,0.005148692054124685,0.03161769032804142,0.1524,354.5134367604234,574
13,0.00022573147813320624,0.06989884405869544,3.477966390555544e-05,0.05453003934018798,0.08713668066658731,0.008877114675781487,0.005148745595992469,0.031617701121711694,0.1524,354.5134348063615,528
14,0.00022573134534740745,0.06989875688927867,3.4779736209549345e-05,0.054530007432825454,0.08713754889182206,0.008877245102451657,0.005148791319485684,0.03161763164289646,0.1524,354.51343591859484,532
15,0.00022572796340107794,0.06989941524763091,3.477975757750217e-05,0.054530050908649236,0.0871375545129856,0.008877199239438228,0.005148791804263546,0.031617654929267824,0.1524,354.5134342739866,564
16,0.0002257299549037373,0.06989883039378234,3.477997603818803e-05,0.05452998003312594,0.0871370282957329,0.008877221888518841,0.005148782368199746,0.03161764174745674,0.1524,354.51343471201244,503
17,0.000225730518976135,0.06989885291959991,3.4779574253730126e-05,0.05453006141302676,0.08713616317710395,0.008877138101177722,0.005148712561602432,0.031617719807945525,0.1524,354.5134358353208,592
18,0.00022573127702980303,0.06989889661520814,3.4779451762860146e-05,0.054530092574122405,0.08713646568779272,0.00887720239227288,0.0051487313642125275,0.03161758157047992,0.1524,354.51343597288485,538
19,0.00022573118236811468,0.06989868737999354,3.477935322629762e-05,0.05453015102794685,0.08713680527214131,0.008877271916074002,0.005148734883245667,0.03161770244896187,0.1524,354.5134354923805,605
