,p1,p2,p3,p4,p5,p6,p7,p8,Gkr,RMSE,iterations
0,0.00022323960768116715,0.06976964591051295,2.5667726889739084e-05,0.05981594318369128,0.09264291451554556,0.009099321046565764,0.002891756542090057,0.025619970019240823,0.3048,1550.1942600992948,648
1,0.0002232631949315039,0.06976744014011294,2.5666768041799008e-05,0.059816315863551295,0.09263342428018677,0.009100815097062514,0.002891441829357615,0.02561913838991071,0.3048,1550.1942741377575,634
2,0.0002231388339100674,0.0697775321326985,2.5662683825573003e-05,0.0598176390270821,0.09264571322196208,0.009098789275479413,0.0028918403527953837,0.02561975750665086,0.3048,1550.1943079923578,553
3,0.00022317644083565125,0.06977643158973743,2.566666283065743e-05,0.059816254443988956,0.09264201773323082,0.009100075730211554,0.002891777593241437,0.025618822957881864,0.3048,1550.1942389947012,807
4,0.00022319683395343202,0.06977417815458233,2.567066305567587e-05,0.05981442826872326,0.09263510804808926,0.009100333334527392,0.00289155884836611,0.0256187420729512,0.3048,1550.1943163866374,604
5,0.00022322641345622507,0.06977139437987928,2.566856209382424e-05,0.05981562226285448,0.09263708333774358,0.00910069403161665,0.0028916632941147925,0.02561851376878138,0.3048,1550.1942621223877,625
6,0.00022322043615812177,0.06977143444687206,2.5665652534386506e-05,0.059816749653494206,0.09263922245809192,0.00910001218095567,0.0028916904659057052,0.025618994728496554,0.3048,1550.1942478441983,563
7,0.00022319469477198259,0.06977505764904554,2.566820146604907e-05,0.05981577717897567,0.09264309494748393,0.00909936967595024,0.0028917889554094514,0.025619405322945404,0.3048,1550.1942191137869,609
8,0.00022319854140853018,0.06977335763182659,2.5664623786459908e-05,0.059816751619443796,0.09264010220075276,0.00909979568434892,0.0028917569113336753,0.025618617643979606,0.3048,1550.194245952141,1171
9,0.00022322167027328654,0.06977276066763574,2.5667133994017975e-05,0.059816165598197454,0.0926363528940484,0.009100541708179933,0.0028916137178557687,0.025618629359887003,0.3048,1550.1942443962919,670
10,0.0002232109151801933,0.06977260910687341,2.5663312731567152e-05,0.05981747048564326,0.09264265874917398,0.009098875736003023,0.002891783172591578,0.025619607275515238,0.3048,1550.1941728411398,860
11,0.0002231938498362126,0.06977369810927306,2.5663906129587557e-05,0.05981740374463153,0.09264028954288049,0.009099509313697763,0.0028916823642225068,0.02561939635090865,0.3048,1550.194256941895,766
12,0.00022320161842716147,0.069775003118469,2.566523499859836e-05,0.05981664575591156,0.09264427197336246,0.009100094147138818,0.0028917394169278793,0.0256188649682581,0.3048,1550.194300560867,559
13,0.0002231736391493605,0.06977520028574785,2.5667544474256574e-05,0.05981591049156529,0.09264098826060192,0.009100067956957189,0.00289166921206681,0.02561931090869219,0.3048,1550.1942649663833,640
14,0.00022320989824141867,0.06977388160563244,2.566769227074027e-05,0.059816157296638015,0.09264258900288368,0.00909938387324791,0.002891740433682257,0.025619752943074833,0.3048,1550.194219963298,959
15,0.00022320077451823278,0.06977419598710304,2.5666210742729316e-05,0.059816731875492336,0.0926404804548701,0.009100147311060108,0.0028917507483294707,0.025618982375413973,0.3048,1550.1942554937775,615
16,0.00022323211459866974,0.06977094562214976,2.5667889461202964e-05,0.059815855246478346,0.09263387960705897,0.00910079749755946,0.0028914072869726734,0.025619092614416576,0.3048,1550.1941948074302,913
17,0.00022314447922041738,0.06977818929470524,2.5659331020193284e-05,0.05981881338973145,0.09264530298705007,0.009098519282808118,0.002891824810867879,0.02561964762023718,0.3048,1550.1942454725747,650
18,0.0002232172871405499,0.0697733943087394,2.5667938831669805e-05,0.059815867718920585,0.09263646878526666,0.009100488488385445,0.002891604003748572,0.025618576685505615,0.3048,1550.194194080047,799
19,0.00022319746421419,0.06977541008731362,2.56623461397952e-05,0.05981758207925439,0.09263835140676803,0.009100499829825975,0.002891563283900443,0.025618427509898515,0.3048,1550.1942847021394,589
