,p1,p2,p3,p4,p5,p6,p7,p8,Gkr,RMSE,iterations
0,0.000227870344502163,0.06598068473260968,2.8948272000858744e-05,0.060552273757569094,0.09331587376157291,0.010740692150920769,0.001358378501692762,0.02539947553644471,0.6096,1505.4150941846033,842
1,0.00022785223120237648,0.06598260537416423,2.8949084888685016e-05,0.060551908629875466,0.09331898018946352,0.010740353953669264,0.0013584596929883223,0.025399335651188733,0.6096,1505.4150802004672,1048
2,0.00022785821113480845,0.06598035852163299,2.8950732593642466e-05,0.0605514021289551,0.0933156493024423,0.010740963932616565,0.0013584205436158617,0.02539908624651182,0.6096,1505.4151195060751,544
3,0.00022786197557516212,0.06598066826479673,2.8950745901013863e-05,0.06055131273446092,0.0933128731048214,0.010741087430489592,0.0013583487839249906,0.025399233792416823,0.6096,1505.4151143991699,523
4,0.00022785731067034572,0.06598155591992685,2.8950720672462105e-05,0.06055152143036225,0.09331420745207647,0.010740539901107191,0.001358382155533091,0.02539962842651758,0.6096,1505.4150866512675,845
5,0.00022786867371032846,0.06598016594540078,2.8950739131477817e-05,0.060551204631612815,0.09331454743543605,0.01074098888097884,0.001358385999439209,0.025399140039214934,0.6096,1505.4151078245338,704
6,0.0002278562720797991,0.06598058804603586,2.8952740604737086e-05,0.06055089488543414,0.09331288470809847,0.01073977145274427,0.00135839014977277,0.025399857333383406,0.6096,1505.4151101586592,655
7,0.00022785707070644616,0.06598063274695413,2.894961627854115e-05,0.06055165471928475,0.09331188925293572,0.010740220992603602,0.0013583591234515142,0.02539956518909782,0.6096,1505.4151155614304,555
8,0.00022785703904671704,0.06598179833873442,2.894913279493958e-05,0.060551851567752266,0.09331591649836184,0.010740463390427455,0.0013584191889560932,0.02539933248971701,0.6096,1505.4151056714807,1038
9,0.0002278437469057731,0.06598271197061213,2.8951336993565046e-05,0.06055114216040095,0.09331319934453323,0.010740738558050246,0.0013583902529795658,0.0253990962164429,0.6096,1505.4151185484673,840
10,0.00022785960387363655,0.06598131195531863,2.8950287967947887e-05,0.06055131582073877,0.09331383150528476,0.01074078014814665,0.0013583828761077545,0.025399047370645456,0.6096,1505.4151061535035,762
11,0.00022785172574617837,0.06598193484808162,2.89504766273544e-05,0.06055144469887879,0.09331353575354807,0.010740607254416317,0.001358376930764796,0.025399408544724958,0.6096,1505.4150650781899,924
12,0.0002278558266656827,0.0659815290882367,2.895005590128201e-05,0.06055154128732732,0.09331509498452015,0.010740371819470757,0.0013584151853498702,0.025399227154659684,0.6096,1505.4150999714986,646
13,0.00022785592994935123,0.06598051791662655,2.8946801749705658e-05,0.06055259915954373,0.09331501082033969,0.01073983847530747,0.0013583708415400204,0.02539993529400026,0.6096,1505.4150754397633,833
14,0.00022785412227585954,0.06598101548258674,2.8949467604502584e-05,0.06055193219643389,0.09331511916172995,0.010740409049409688,0.0013583801914800594,0.02539989526437471,0.6096,1505.4150710510394,845
15,0.0002278541253549346,0.06598132822996122,2.8949685670309617e-05,0.06055146205768844,0.09331826652381191,0.010740584396242259,0.0013584491887076197,0.02539912599360043,0.6096,1505.4151124558784,529
16,0.0002278519528480621,0.0659823185734271,2.8949497662782972e-05,0.06055182714176931,0.09331653940361238,0.01074052791924287,0.0013584166003675797,0.02539930026821685,0.6096,1505.4151317234703,556
17,0.0002278350831421474,0.06598388776302849,2.89490673232751e-05,0.06055212195066508,0.09331873536220107,0.010741697916053537,0.0013584079399550236,0.0253991759892511,0.6096,1505.415084880972,783
18,0.00022785034929665972,0.06598176216937103,2.8951102871259004e-05,0.06055131581146707,0.09331666507578339,0.010741372324654268,0.001358411953046061,0.025399195202688275,0.6096,1505.4150561494396,1114
19,0.0002278702996025809,0.0659800545813842,2.8950733458041537e-05,0.060551413504165284,0.09331500555670162,0.010740330916121412,0.0013583880444100493,0.02539949186096349,0.6096,1505.4150937242803,743
