,p1,p2,p3,p4,p5,p6,p7,p8,Gkr,RMSE,iterations
0,0.0006112646609031885,0.04983551241357437,2.254261324266999e-05,0.05933803681698037,0.13185324999682804,1.2069257429260617e-10,0.001244194241350829,0.02992910363652597,0.6096,143.31094149114355,730
1,0.0006112932675211319,0.04983290239875253,2.254336976662025e-05,0.059338062051797015,0.13181871842170323,2.8162109410045843e-10,0.0012438286098986596,0.029930250674020047,0.6096,143.31093198844974,756
2,0.0006112868214117362,0.049835421931880036,2.254833850507556e-05,0.05933628081195924,0.1318184676587172,1.8041645891688356e-10,0.0012438602447476276,0.0299299762637234,0.6096,143.3109237548565,948
3,0.0006112606570713282,0.04983240927342151,2.2544784281061657e-05,0.05933776886799044,0.13182035807340742,3.1599730091879124e-10,0.0012439098990726118,0.02992985222944339,0.6096,143.310918820042,1362
4,0.0006113766438631555,0.049833112933008995,2.254270109542756e-05,0.059337865699308955,0.1318546438365639,1.285279676771213e-10,0.0012441168875775507,0.029929658446013967,0.6096,143.31093318492748,894
5,0.0006113409637963766,0.04983039369165926,2.254277206105161e-05,0.059338221945579056,0.13183776543344922,2.536909916744871e-10,0.0012440601854741867,0.029929488634278776,0.6096,143.31092662093647,920
6,0.0006112313450910803,0.049835078677055965,2.2541241857020203e-05,0.05933884473312724,0.13182452251817506,2.3021509761463814e-10,0.0012439400780176915,0.029929550313842024,0.6096,143.3109164638041,1094
7,0.000611386974560777,0.04983086981392014,2.2549464361297346e-05,0.05933569441124706,0.13182578969394726,5.663451500148948e-10,0.0012439274115580935,0.02992985472435273,0.6096,143.31093140899037,792
8,0.0006112871496245526,0.0498363826922828,2.2553315925101993e-05,0.059334669191110405,0.131820944474139,2.3442257141558865e-11,0.001243896103701759,0.029930245756934676,0.6096,143.3109056328935,1350
9,0.000611306176217586,0.049836267071581064,2.255368163995469e-05,0.059334130660956864,0.1318178286867975,4.0390406000487407e-10,0.001243830175666955,0.029930045011847307,0.6096,143.31093593438624,845
10,0.0006113422001810593,0.049835555646008396,2.255740987732606e-05,0.05933287105077951,0.13182328035661034,1.9335402408261816e-10,0.0012438615788611617,0.029930347823221484,0.6096,143.31093776299633,885
11,0.000611197036153071,0.04983580774225053,2.2549184139811296e-05,0.05933597065728001,0.13180793534596708,4.660856928599896e-10,0.0012438903831716933,0.029929448575759035,0.6096,143.3109375804995,764
12,0.0006112578957533316,0.04983448273346975,2.2549118556532264e-05,0.059336020603248774,0.13182504095605047,8.697108738468444e-10,0.00124397024549693,0.02992976392922,0.6096,143.3109265240741,718
13,0.0006113126180609037,0.04982871278523033,2.253010285007343e-05,0.05934262106586014,0.13185900639397896,3.5097595210375125e-10,0.0012442296031040508,0.029929145752905246,0.6096,143.31093369206945,957
14,0.0006112833633478387,0.0498340438109876,2.2550295303666024e-05,0.059335582283044946,0.1318160132285609,2.586280694660359e-10,0.0012438174244826764,0.02993012363536576,0.6096,143.31093791236864,851
15,0.0006114472598680681,0.049825151958140725,2.2526237181403015e-05,0.059343778135420217,0.13192742898820783,1.7376028971348602e-09,0.0012447557796950019,0.02992887750625931,0.6096,143.31101673255955,930
16,0.0006113607735388814,0.04982977392661865,2.2549155054578972e-05,0.05933598914294489,0.1318261051097253,1.1334500984512831e-10,0.001243925519927946,0.029930009823120204,0.6096,143.31093248125237,941
17,0.0006113685000087917,0.049829798776080236,2.2545286963831067e-05,0.05933734668189201,0.13183017415648537,2.313323666418118e-10,0.0012439497430416226,0.029929884114132544,0.6096,143.31092918195958,998
18,0.0006112639070213365,0.049833296942520235,2.2533543023512555e-05,0.05934158775095528,0.13182914303983626,5.432970150895158e-10,0.0012439274825196405,0.029929731172130273,0.6096,143.31092440776803,807
19,0.0006112510105696984,0.04983412289410466,2.254595725051748e-05,0.05933728221372887,0.13182547342595072,3.2613857847328614e-10,0.0012439924914730768,0.029929669242236577,0.6096,143.31092600381808,951
