,p1,p2,p3,p4,p5,p6,p7,p8,Gkr,RMSE,iterations
0,0.00022237290481368982,0.06948311744013447,3.458662282526117e-05,0.05453865441870719,0.08684458600646677,0.008772013157958211,0.0051699828365213375,0.03165687528560414,0.1524,200.0001620340383,608
1,0.00022237854059458458,0.06948434921563547,3.458600524707884e-05,0.05453890037316967,0.08684451894792274,0.008772074069697764,0.005169907113044833,0.03165674978320665,0.1524,200.00016158404017,822
2,0.00022239258669504023,0.06948191409312612,3.4586620366029845e-05,0.054538710543420556,0.08684502005334872,0.008772217135158985,0.0051699355866221906,0.03165674591754165,0.1524,200.00016341126752,673
3,0.00022237604223890862,0.06948412496248887,3.4585403533866446e-05,0.05453899404254542,0.0868441884039792,0.00877223138701535,0.005169934682858881,0.03165650843940805,0.1524,200.00016139002386,597
4,0.00022237822413233475,0.06948285647974024,3.4585782508479077e-05,0.05453882715792012,0.0868448677276754,0.008772394214747157,0.005169991919819794,0.0316564244776417,0.1524,200.00016364873875,491
5,0.00022238346686205503,0.06948149755088201,3.458613698081809e-05,0.054538713467939814,0.08684025344205433,0.008771649759507647,0.005169705991993056,0.03165708798440624,0.1524,200.0001659661713,453
6,0.0002223864985318888,0.06948142490523505,3.458595171670236e-05,0.054538737668308246,0.08684284941597283,0.008772139708508063,0.005169858725398744,0.03165678038743818,0.1524,200.0001637201912,543
7,0.0002223770696722267,0.06948268820754547,3.458757570041843e-05,0.05453846003602027,0.0868432805846784,0.008772273253976136,0.005169944642172935,0.03165664707130137,0.1524,200.0001640756646,467
8,0.00022237458716329504,0.0694824203305169,3.458690151145079e-05,0.054538457496496794,0.0868446039557614,0.00877200428354746,0.005170045035424237,0.03165673870960037,0.1524,200.00016041969934,784
9,0.00022238264161847962,0.06948256782669393,3.4586633269302825e-05,0.054538642796699524,0.08684404432499113,0.008772180726176441,0.005169939686335013,0.031656806717828494,0.1524,200.00016164951603,672
10,0.00022238065224387452,0.0694824539032006,3.458504846552544e-05,0.05453904848737514,0.0868453203072825,0.008772219142686912,0.0051700274560449394,0.03165654508221574,0.1524,200.0001630558479,486
11,0.00022238672202171632,0.06948326244871503,3.458668655848862e-05,0.05453861688860821,0.08684388599350126,0.00877233563595383,0.005169886692707788,0.03165654418495785,0.1524,200.00016430825661,632
12,0.00022238100176857025,0.06948237767041794,3.458656108237928e-05,0.05453866041338866,0.08684156985489398,0.008771739393127335,0.005169759878031151,0.03165722870476201,0.1524,200.00016519587095,722
13,0.00022237498323320035,0.06948369305141706,3.4587438282627204e-05,0.05453844198519766,0.08684409205967736,0.008772291181571587,0.0051699623008457,0.03165652844754307,0.1524,200.00016300644782,1049
14,0.00022238956507413777,0.06948272347975076,3.4586627731214906e-05,0.05453866290894887,0.08684585399307519,0.008772315967220556,0.005170001738582219,0.031656549708316474,0.1524,200.00016261204598,405
15,0.00022238237840903298,0.06948263872123572,3.4586630160966374e-05,0.05453867956016999,0.08684454508475595,0.008772349874794614,0.005169980251267995,0.03165646193217678,0.1524,200.0001624294706,556
16,0.00022238301647908656,0.06948322908938157,3.458566431174984e-05,0.05453893220573062,0.08684327289631733,0.008771978954792741,0.005169850923365528,0.03165663799626352,0.1524,200.00016132668821,626
17,0.00022238645944186003,0.06948273012112434,3.4586473098054585e-05,0.05453859553731276,0.08684410286314333,0.008771940564828155,0.005169900720799635,0.031656741178198264,0.1524,200.00016267265906,820
18,0.0002223738582142761,0.06948367959526494,3.4585758754335635e-05,0.05453887081837312,0.08684418426467035,0.008772097900697141,0.005169943839457588,0.03165673978367575,0.1524,200.000162073922,491
19,0.00022238130544429034,0.0694843658027899,3.4586110364055525e-05,0.05453884737307624,0.08684518309311269,0.008772034378523613,0.005169930540645571,0.03165668917432755,0.1524,200.00016446826152,602
